open_time,open,high,low,close,volume,quote_vol,close_time
1698796800000,0.0011465,0.0011649,0.001141,0.0011537,6800999379,7857349.67574,1698800399999
1698800400000,0.0011537,0.0011823,0.0011531,0.001163,11641431363,13599532.9952,1698803999999
1698804000000,0.001163,0.0011668,0.0011544,0.0011548,4935895357,5727219.18055,1698807599999
1698807600000,0.0011548,0.0011609,0.0011513,0.0011542,4217837681,4873269.46129,1698811199999
1698811200000,0.0011545,0.001156,0.0011465,0.001153,6962852557,8020322.35272,1698814799999
1698814800000,0.001153,0.001153,0.001108,0.0011164,18808063990,21225419.9636,1698818399999
1698818400000,0.0011162,0.001134,0.0010995,0.001126,12045964720,13459683.1929,1698821999999
1698822000000,0.001126,0.0011354,0.0011193,0.0011253,7222376267,8148813.16002,1698825599999
1698825600000,0.0011254,0.0011342,0.0011223,0.0011256,6629037640,7481665.48892,1698829199999
1698829200000,0.0011257,0.0011306,0.001122,0.0011283,3742375941,4213620.61949,1698832799999
1698832800000,0.0011283,0.0011299,0.0010896,0.0011006,15382361513,17054230.8006,1698836399999
1698836400000,0.0011005,0.0011179,0.0010928,0.0011166,9261420766,10253917.6953,1698839999999
1698840000000,0.0011164,0.001138,0.0011045,0.0011341,13352287797,14986708.5832,1698843599999
1698843600000,0.0011342,0.0011685,0.0011116,0.001125,33738211535,38366461.8328,1698847199999
1698847200000,0.001125,0.0011307,0.0010915,0.0011008,19496765493,21683650.9222,1698850799999
1698850800000,0.0011006,0.001115,0.0010956,0.0011096,14189509088,15692740.3367,1698854399999
1698854400000,0.0011096,0.0011244,0.0011072,0.0011171,9293770964,10359580.5996,1698857999999
1698858000000,0.0011171,0.0011315,0.0011131,0.0011289,8887993504,9969173.32231,1698861599999
1698861600000,0.001129,0.0011769,0.0011213,0.0011587,33923610399,39082641.1415,1698865199999
1698865200000,0.0011586,0.0011741,0.001149,0.0011586,17590365684,20412478.7836,1698868799999
1698868800000,0.0011585,0.0012246,0.0011585,0.0012156,32178380320,38335524.7873,1698872399999
1698872400000,0.0012159,0.001225,0.0011827,0.0011917,25195597353,30398649.4299,1698875999999
1698876000000,0.0011918,0.0011983,0.0011717,0.0011785,11675674202,13837592.1191,1698879599999
1698879600000,0.0011785,0.0011896,0.0011732,0.0011867,8157999201,9623006.90741,1698883199999
1698883200000,0.0011867,0.0011999,0.0011766,0.0011984,10672956469,12676943.1818,1698886799999
1698886800000,0.0011983,0.001212,0.0011873,0.0011905,10633416521,12750903.2231,1698890399999
1698890400000,0.0011904,0.001205,0.0011803,0.0011957,7262240192,8659866.92886,1698893999999
1698894000000,0.0011958,0.0012125,0.0011912,0.001205,9211185970,11090477.6515,1698897599999
1698897600000,0.0012051,0.001208,0.0011685,0.0011781,10009675852,11896176.2902,1698901199999
1698901200000,0.0011782,0.0011797,0.0011373,0.0011422,23471768801,27110267.8992,1698904799999
1698904800000,0.0011421,0.0011559,0.0011334,0.0011528,12613009583,14457497.4154,1698908399999
1698908400000,0.0011529,0.001159,0.001146,0.0011498,5479217825,6316241.1217,1698911999999
1698912000000,0.0011497,0.0011585,0.0011354,0.0011578,9790301343,11245402.2573,1698915599999
