fundingTime,fundingRate,markPrice
1732089600000,0.0001514,0.68238721
1732118400000,0.0001,0.69606971
1732147200001,0.0001,0.67226099
1732176000000,0.0001,0.70443952
1732204800001,0.00014351,0.78658171
1732233600000,0.00028682,0.779
1732262400000,0.00016547,0.77677176
1732291200001,0.00017847,0.798
1732320000000,0.0001,0.80952336
1732348800000,0.00033561,0.82853135
1732377600000,0.00027517,0.86774736
1732406400001,0.00017631,0.8559476
1732435200000,0.00014602,0.8846
1732464000000,0.00016168,0.8003
1732492800000,0.00011779,0.86260086
1732521600000,0.00034964,0.8614
1732550400000,0.00016318,0.9474
1732579200000,0.00018778,0.90562074
1732608000000,0.0001,0.8965
1732636800000,0.0001,0.8542
1732665600000,0.0001,0.8706
1732694400000,0.00017408,0.91
1732723200001,0.00022556,0.92669158
1732752000000,0.00022887,0.96866974
1732780800000,0.00016476,0.9179
1732809600000,0.00010067,0.8898
1732838400000,0.0001,0.91378084
1732867200000,0.00019889,0.8936
1732896000000,0.00037936,0.9261
1732924800000,0.00038018,0.93104508
1732953600000,0.00033421,0.96887504
1732982400000,0.00026562,0.9573
1733011200000,0.00025277,0.9716413
1733040000000,0.00018915,0.9638
1733068800000,0.00035558,0.9868
1733097600001,0.00018683,0.96975987
1733126400001,0.00025043,0.9554
1733155200000,0.00025825,0.9713
1733184000000,0.00037731,1.0277
1733212800000,0.00042672,1.0629
1733241600000,0.00032307,1.0075
1733270400000,0.00032302,1.0456
1733299200000,0.00038444,1.11611501
1733328000000,0.00043678,1.1634
1733356800001,0.00024708,1.13679182
1733385600000,0.00056284,1.12529598
1733414400000,0.00055493,1.1385
1733443200000,0.00048215,1.1026
1733472000000,0.00052751,1.1575
1733500800000,0.00034702,1.21195076
1733529600000,0.00034112,1.1745
1733558400000,0.00040498,1.16817019
1733587200000,0.00030747,1.1724
1733616000000,0.00041733,1.1641
1733644800000,0.00020215,1.16098646
1733673600000,0.0002297,1.15594476
1733702400000,0.00031074,1.15917876
1733731200000,0.00033945,1.10553133
1733760000001,0.00011608,1.066
1733788800007,0.0001,0.96034282
1733817600000,0.0001,0.9583835
1733846400000,0.0001,0.90966695
1733875200000,0.0001,0.9381935
1733904000000,0.0001,0.9194
1733932800001,0.0001,1.00849301
1733961600001,0.0001,0.99914941
1733990400000,0.0001,1.05383686
1734019200001,0.0001,1.07423318
1734048000000,0.0001,1.02711871
1734076800000,0.0001,1.03973626
1734105600001,0.0001,1.02916376
1734134400000,0.0001,1.0338
1734163200000,0.0001,1.02888825
1734192000000,0.0001,0.98962154
1734220800000,0.0001,0.98374104
1734249600000,0.0001,0.9656043
1734278400000,0.0001,1.0018
1734307200000,0.0001,1.01652787
1734336000001,0.0001,1.0094
1734364800000,0.0001,0.98857382
1734393600000,0.0001,1.0028662
1734422400000,0.0001,0.98105879
1734451200000,0.0001,0.96621046
1734480000000,0.0001,0.94765978
1734508800000,0.0001,0.92968167
1734537600000,0.0001,0.93144309
1734566400000,0.0001,0.86105544
1734595200000,7.304e-05,0.85576929
1734624000000,9.715e-05,0.83815268
1734652800000,9.654e-05,0.7794
1734681600001,0.0001,0.78192535
1734710400014,1.356e-05,0.7552
1734739200000,0.0001,0.796
1734768000000,0.0001,0.8336
1734796800001,0.0001,0.7652
1734825600000,6.316e-05,0.7491
1734854400000,0.0001,0.74285376
1734883200000,5.65e-05,0.7452865
1734912000000,0.0001,0.7466
1734940800000,0.0001,0.75439467
1734969600001,0.0001,0.7502
1734998400000,0.0001,0.8001
1735027200000,0.0001,0.7953
1735056000001,0.0001,0.82952782
1735084800001,9.241e-05,0.8177
1735113600000,-2.8e-07,0.80012086
1735142400000,0.0001,0.7973
1735171200000,0.0001,0.80506098
1735200000000,0.0001,0.7726
1735228800000,0.0001,0.7498
1735257600000,0.0001,0.75305041
1735286400000,0.0001,0.7573
1735315200000,0.0001,0.7619
1735344000001,8.987e-05,0.7602
1735372800000,5.9e-07,0.74949824
1735401600000,7.141e-05,0.7633
1735430400000,0.0001,0.7755
1735459200000,0.0001,0.7812
1735488000000,0.0001,0.76111439
1735516800000,0.0001,0.7421
1735545600001,9.652e-05,0.76572055
1735574400000,0.0001,0.72886836
1735603200000,0.0001,0.7329
1735632000000,6.415e-05,0.7217
1735660800000,0.0001,0.7448585
1735689600015,0.0001,0.72185499
1735718400000,0.0001,0.72
1735747200001,0.0001,0.72968795
1735776000000,0.0001,0.7459
