open_time,open,high,low,close,volume,quote_vol,close_time
1698796800000,11.328,11.386,11.262,11.301,0,0,1698800399999
1698800400000,11.30190608,11.328,11.235,11.25663572,0,0,1698803999999
1698804000000,11.258,11.33110924,11.224,11.26426403,0,0,1698807599999
1698807600000,11.26416272,11.279,11.203,11.22384729,0,0,1698811199999
1698811200000,11.22384729,11.23,11.16738037,11.19539992,0,0,1698814799999
1698814800000,11.19538737,11.1968525,10.985,10.98767771,0,0,1698818399999
1698818400000,10.9876721,11.067,10.92951635,11.06470491,0,0,1698821999999
1698822000000,11.06470491,11.144,11.04436704,11.0638249,0,0,1698825599999
1698825600000,11.06377871,11.19461182,11.04966202,11.17824894,0,0,1698829199999
1698829200000,11.17824894,11.24449328,11.128,11.171,0,0,1698832799999
1698832800000,11.171,11.174,11.01129573,11.02156299,0,0,1698836399999
1698836400000,11.02169739,11.09056935,10.99287218,11.0547415,0,0,1698839999999
1698840000000,11.058,11.19815679,10.953,11.19183604,0,0,1698843599999
1698843600000,11.19192554,11.30000884,11.009,11.077,0,0,1698847199999
1698847200000,11.07894868,11.17,10.89308893,10.958,0,0,1698850799999
1698850800000,10.961,11.07574781,10.943,11.051,0,0,1698854399999
1698854400000,11.051,11.14146916,11.03135871,11.126,0,0,1698857999999
1698858000000,11.128,11.23895691,11.10894285,11.23,0,0,1698861599999
1698861600000,11.228,11.847,11.226,11.797,0,0,1698865199999
1698865200000,11.798,12.25068694,11.79650103,11.983,0,0,1698868799999
1698868800000,11.98432478,12.20219751,11.984,12.11504034,0,0,1698872399999
1698872400000,12.11016243,12.21352961,12.039,12.207,0,0,1698875999999
1698876000000,12.207,12.32871894,12.11394885,12.14471492,0,0,1698879599999
1698879600000,12.14472188,12.24044646,12.09,12.23877147,0,0,1698883199999
1698883200000,12.239,12.38612819,12.174,12.25135601,0,0,1698886799999
1698886800000,12.25135601,12.316,12.15212882,12.17866077,0,0,1698890399999
1698890400000,12.17867443,12.41943972,12.13410703,12.389,0,0,1698893999999
1698894000000,12.384,12.54971757,12.372,12.40956278,0,0,1698897599999
1698897600000,12.41503707,12.43382956,12.16344667,12.182,0,0,1698901199999
1698901200000,12.182,12.20421275,11.941,11.949,0,0,1698904799999
1698904800000,11.95,12.0881671,11.93,12.047,0,0,1698908399999
1698908400000,12.04702694,12.13974355,11.981,12.019,0,0,1698911999999
1698912000000,12.016,12.09357621,11.86172117,12.093,0,0,1698915599999
1698915600000,12.093,12.102,12.001,12.002,0,0,1698919199999
1698919200000,12.002,12.05292339,11.961,11.99247542,0,0,1698922799999
1698922800000,11.991,12.09257509,11.951,12.08726267,0,0,1698926399999
1698926400000,12.08726221,12.12689666,12.001,12.0505243,0,0,1698929999999
1698930000000,12.05008669,12.06427249,11.75761431,11.87586561,0,0,1698933599999
1698933600000,11.87586561,11.936,11.645512,11.783,0,0,1698937199999
1698937200000,11.782,11.78784197,11.53248073,11.53248073,0,0,1698940799999
1698940800000,11.53227303,11.69406498,11.45086345,11.64710917,0,0,1698944399999
1698944400000,11.64710917,11.80068293,11.56,11.79749069,0,0,1698947999999
1698948000000,11.7972817,11.8241099,11.72261125,11.75290503,0,0,1698951599999
1698951600000,11.75314053,11.892,11.729,11.88913499,0,0,1698955199999
1698955200000,11.88958268,11.972,11.805,11.8669977,0,0,1698958799999
1698958800000,11.86690358,11.91332845,11.76645145,11.91332845,0,0,1698962399999
1698962400000,11.91332845,11.91796505,11.76208436,11.818,0,0,1698965999999
1698966000000,11.819,11.91514473,11.755,11.886,0,0,1698969599999
1698969600000,11.884,11.887,11.609,11.671,0,0,1698973199999
1698973200000,11.67,11.68242528,11.44995944,11.552,0,0,1698976799999
1698976800000,11.552,11.7333965,11.5121314,11.73,0,0,1698980399999
1698980400000,11.728,11.773,11.66439205,11.738,0,0,1698983999999
1698984000000,11.73482538,11.7628876,11.534,11.584,0,0,1698987599999
1698987600000,11.581,11.798,11.54800411,11.793,0,0,1698991199999
