market,symbol,base_asset,setup,validation_status,in_fixed_research_cohort,narratives,quote_volume_24h,asof_utc,status,signal,eligible,side,signal_candle_open_utc,signal_candle_close_utc,model_next_open_utc,signal_age_seconds,execution_interval,close,atr,daily_liquidity,htf_close,htf_ema50,htf_ema200,trend,daily_roc20,btc_roc20,reason,sleeve_equity_usdt,sleeve_drawdown_pct,risk_budget_usdt,available_sleeve_risk_usdt,account_state,quantity,quantity_text,size_status,reference_entry,reference_stop,reference_target,reference_notional_usdt,reference_margin_usdt,estimated_initial_risk_usdt,capacity_reserved,setup_backtest_status,setup_failed_checks
futures,BOMEUSDT,BOME,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,57757478.8320354,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.0008985,2.242069377603011e-05,16492722.46409375,0.0009072,0.0009132576048729414,0.0008655952931683592,0,0.13276153660304413,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,ZROUSDT,ZRO,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,19320423.99145,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,1.0931,0.019594771991521747,16239391.854984999,1.0894,1.0675976426352707,0.9888213159938268,1,0.40544127405441266,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,LDOUSDT,LDO,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,36522262.2307,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.4111,0.007515625116337938,15930635.1624,0.4173,0.38017205055754083,0.3520921672191541,1,0.3226985709538053,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,TIAUSDT,TIA,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,54751255.8659,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.4359,0.009962280658668532,15249362.53485,0.4087,0.36223703910112665,0.3483970169931011,1,0.26097074468085113,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,JTOUSDT,JTO,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,34978667.0154,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.4654,0.010862026354129833,14393989.9698,0.4493,0.44621149897186363,0.5106132230300428,0,-0.2805656147611657,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,XPLUSDT,XPL,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,9504754.335619,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.09034,0.0033223349985901213,14342091.826379001,0.09308,0.08598491529192855,0.14070077666158676,0,0.2423918846769888,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,TAOUSDT,TAO,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,59612447.30309,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,267.8,7.329027697283212,14168210.639710002,236.2,216.739978734902,235.78808624502318,0,0.20633299284984674,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,ATOMUSDT,ATOM,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,25195693.557,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,1.587,0.015299650716419798,14026913.940645,1.581,1.5190048326144596,1.488317114843842,1,0.06877579092159558,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,AAVEUSDT,AAVE,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,14843807.27673,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,132.58,3.1227100489817614,13509776.81574,134.42,108.33076990057937,110.29524605568282,0,0.5624782052772288,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,APRUSDT,APR,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,17826704.2266,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.2015,0.008383203047364283,13433141.145399999,0.2035,0.2179422150149934,0.21886431039893334,0,0.2889908256880733,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,AVAXUSDT,AVAX,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,18556406.20757,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,7.657,0.1062266422233116,13094966.669470001,7.593,7.00659208639322,8.720629376238357,0,0.1995260663507108,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,LTCUSDT,LTC,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,True,,19583226.03661,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,54.1,1.0227095103125052,12931691.4795,54.69,47.955580987317134,53.42154089880332,0,0.23845108695652173,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,JUPUSDT,JUP,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,119864496.1417,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.267,0.007320770019313771,11982865.6543,0.264,0.22518076929016342,0.20697166767442068,1,0.3161676646706586,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,PENDLEUSDT,PENDLE,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,26231209.9268,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,2.09,0.0318345937864936,11727280.16495,2.0989,1.8868713185303667,1.6641589517807605,1,0.6061982154238366,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,HEMIUSDT,HEMI,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,14459249.512621,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.01147,0.0013831851269303175,11448467.071109999,0.01085,0.008590373424135095,0.01296765944734959,0,0.7332268370607029,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,UAIUSDT,UAI,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,162792773.3944,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.5807,0.03504666406196821,10309669.24605,0.5956,0.44016476337228005,0.35220939223663883,1,0.9016768292682926,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,XLMUSDT,XLM,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,11570433.0454,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.1835,0.003194188180138487,10301244.51275,0.1839,0.17827968736864075,0.18881244470460126,0,0.17658349328214973,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,RENDERUSDT,RENDER,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,18431776.8735,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,1.55,0.022686639335578705,9427802.13215,1.527,1.457636581770266,1.4282452566204702,1,0.16733067729083673,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,FETUSDT,FET,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,13002046.6915,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.1725,0.004528817255549973,8909825.89213,0.1645,0.15401060037924733,0.20119353400888923,0,0.3539094650205763,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,ZAMAUSDT,ZAMA,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,39487583.40962,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.05683,0.0015018050778875327,8819476.030035,0.05611,0.05261680661308243,0.05010303946480949,1,0.20583273077850084,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,PROMUSDT,PROM,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,134978945.90213,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,5.495,0.3681733048250019,8505376.621539999,5.089,3.2037751454218424,2.674925251875893,1,1.3614849187935039,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,ONDOUSDT,ONDO,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,11099345.3208,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.3776,0.007987935241436666,8485065.456035,0.3701,0.3570559083737707,0.3712273553910094,0,0.11981845688350967,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,ZENUSDT,ZEN,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,92842578.109,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,7.404,0.22812471264618764,7781660.2729,7.363,6.1764948750198085,5.138374185628873,1,0.731958762886598,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,EPICUSDT,EPIC,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,39629695.98057,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.397,0.020898417981957903,7547782.61719,0.4079,0.36384177666091017,0.423529256498126,0,0.11018826135105209,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,ASTERUSDT,ASTER,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,23331591.96776,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.779,0.030383455006515295,7227948.19675,0.777,0.6617978635845712,0.7213183143638582,0,0.29716193656093504,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,STRKUSDT,STRK,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,21362037.563313,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.03203,0.0007091759666099216,7051502.188192001,0.03044,0.027592116617343322,0.02646756299742273,1,0.28315565031982937,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,PENGUUSDT,PENGU,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,11861130.466657,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.00867,0.0002491398678305154,6892200.2298505,0.008615,0.0075610732637535075,0.008309563623639445,0,0.4542538825118163,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,CAKEUSDT,CAKE,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,27837056.7132,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,2.2143,0.028037387431553214,6857758.642200001,2.1907,1.9688398447057356,1.7121479180274612,1,0.5514787175234934,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
futures,USELESSUSDT,USELESS,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,215153135.60201,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.21932,0.014694788480903114,6655996.535420001,0.22115,0.17032743771942283,0.09617985182525604,1,5.3913797374287835,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,BCHUSDT,BCH,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,True,,8953345.079,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,256.4,5.362627095498562,6489481.4087000005,256.1,238.62582232514367,319.5609038339171,0,0.2553921568627453,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
futures,4USDT,4,FUTURES_H4_H1_PULLBACK,EXPANDED_UNVALIDATED,False,,84504703.741077,2026-09-06T23:45:30+00:00,FILTERED_OUT,0,False,none,2026-09-06T22:00:00+00:00,2026-09-06T22:59:59+00:00,2026-09-06T23:00:00+00:00,2768.053,1h,0.025003,0.0015698635621480951,6450369.314825499,0.025779,0.019396998503007724,0.014014021332754884,1,2.0327171903881704,,Trend / relative-strength / confirmed liquidity filter not met,1000.0,0.0,12.5,20.0,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,net_profit;profit_factor;drawdown_15;double_cost_profit
spot,DASHUSDT,DASH,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,73439783.99927,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,70.96,4.411149719999813,5903656.064865001,65.48,38.539422951704374,37.66340278148214,1,1.182666666666667,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,POLUSDT,POL,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,6842742.595338,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.09749,0.002382357145661883,5536715.0916165,0.09793,0.08872387734806755,0.09664562606909118,0,0.3074766355140188,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,HBARUSDT,HBAR,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,5483288.31493,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.08052,0.0013266982664722374,5489717.572605,0.08022,0.0735110821436002,0.0876662538438312,0,0.24083526682134582,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,WLFIUSDT,WLFI,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,3295148.28726,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.0562,0.0008656128562935815,5410003.361905,0.0571,0.05746374598623191,0.07749443194463873,-1,-0.04033613445378148,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,FILUSDT,FIL,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,9235987.688489,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.7969,0.021510006775051653,5332538.9592565,0.7871,0.7342369172526926,0.9294666904117515,0,0.18005997001499252,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,INJUSDT,INJ,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,8454148.85758,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,5.204,0.1273435595913129,5294027.534905,4.946,4.889276884199369,5.009501171908447,0,0.21166095051445377,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,ICPUSDT,ICP,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,11959945.62167,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,2.675,0.07206406452237546,5137226.64987,2.669,2.3315862593515204,2.5818828849679685,0,0.18045112781954886,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,GIGGLEUSDT,GIGGLE,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,5462486.82643,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,38.75,1.643202526782051,4862248.44067,40.71,34.632690490413715,43.8455732991,0,0.2915609137055839,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,DOTUSDT,DOT,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,True,,10001788.24194,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.963,0.025413807615019785,4774381.73138,0.916,0.8552297962039949,1.2110670534528551,0,0.20685111989459815,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
spot,APTUSDT,APT,SPOT_D1_H4_BREAKOUT,EXPANDED_UNVALIDATED,False,,5347928.37613,2026-09-06T23:45:01+00:00,FILTERED_OUT,0,False,none,2026-09-06T16:00:00+00:00,2026-09-06T19:59:59+00:00,2026-09-06T20:00:00+00:00,13568.053,4h,0.617,0.016801759429589776,4598816.114244999,0.614,0.5900099741176924,0.9815620082300955,0,0.18304431599229276,0.2691852146263911,Trend / relative-strength / confirmed liquidity filter not met,3000.0,0.0,20.0,37.5,DEFAULT_EMPTY_HYPOTHETICAL,0.0,0,NO_SIGNAL,,,,0.0,0.0,0.0,False,FAILED,sample_100
