symbol,market,direction,signal_time,entry_time,exit_time,entry,exit,qty,initial_risk,gross_pnl,fees,funding,net_pnl,r,reason,holding_hours
BTCUSDT,spot,1,1687536000000,1687536000000,1687752000000,31253.629004999995,30213.135685647936,0.01756577079375773,19.3567782601642,-18.277067160174436,1.0797110999897623,0.0,-19.356778260164198,-0.9999999999999998,STOP,60.0
BTCUSDT,spot,1,1688414400000,1688414400000,1688558400000,31271.457915,30591.53042804173,0.023057447214357565,17.103794728373195,-15.677392140131092,1.426402588242102,0.0,-17.103794728373195,-1.0,STOP,40.0
BTCUSDT,spot,1,1689019200000,1689019200000,1689033600000,30852.8187,30317.447261311183,0.023231719878774745,13.858689778438553,-12.437599294715222,1.4210904837233311,0.0,-13.858689778438553,-1.0,STOP,4.0
LTCUSDT,spot,1,1689235200000,1689235200000,1689364800000,100.35014999999999,96.36045694490116,4.543593509828551,19.021316508384356,-18.12754347135507,0.893773037029288,0.0,-19.02131650838436,-1.0000000000000002,STOP,36.0
BTCUSDT,spot,1,1689278400000,1689278400000,1689364800000,31621.803,30888.60980210337,0.022637287770294733,18.01257161524983,-16.597505412008697,1.41506620324113,0.0,-18.01257161524983,-1.0,STOP,24.0
XRPUSDT,spot,1,1689739200000,1689739200000,1690070400000,0.7980988499999999,0.7336904571435237,284.71901812930696,18.774423920893465,-18.33829437338259,0.43612954751087546,0.0,-18.774423920893465,-1.0,STOP,92.0
LINKUSDT,spot,1,1691452800000,1691452800000,1692129600000,7.331664,7.07117164072084,67.84134986495323,18.649261094754177,-17.672153283004615,0.9771078117495602,0.0,-18.649261094754173,-0.9999999999999998,STOP,188.0
BCHUSDT,spot,1,1696262400000,1696262400000,1696348800000,249.62474999999998,237.7500331048909,1.49852736653804,18.524932687455813,-17.794588237212594,0.7303444502432206,0.0,-18.524932687455813,-1.0,STOP,24.0
BTCUSDT,spot,1,1697443200000,1697443200000,1697472000000,27862.974524999998,29120.429584539503,0.024765975434122428,12.210002948776872,31.142101114068332,1.4112495863295265,0.0,29.730851527738803,2.434958587026146,TARGET,8.0
BTCUSDT,spot,1,1697472000000,1697472000000,1697918400000,28078.192079999997,30245.67143579438,0.023347986969173385,18.5996388130577,50.60627975503954,1.361744805358614,0.0,49.24453494968092,2.6476070554181543,TARGET,124.0
LINKUSDT,spot,1,1697947200000,1697947200000,1698033600000,9.2936445,10.677669842429003,38.973852338325806,18.927935712722242,53.9407993283288,0.7783590561841163,0.0,53.162440272144686,2.8086760795796675,TARGET,24.0
BTCUSDT,spot,1,1698033600000,1698033600000,1698105600000,30752.048339999998,32985.51455515041,0.023351907302723702,19.282351981203206,52.15569601995759,1.488393660429074,0.0,50.66730235952851,2.6276515649605368,TARGET,20.0
SOLUSDT,spot,1,1698033600000,1698033600000,1698724800000,30.67533,36.40125034877648,9.693264561423547,19.275171987647994,55.50286079832901,0.6501910391962742,0.0,54.85266975913274,2.845768110099546,TARGET,192.0
SOLUSDT,spot,1,1698724800000,1698724800000,1698854400000,35.807894999999995,41.524007830301066,10.005550627088253,20.000389517391795,57.19285631372609,0.7737482688576467,0.0,56.41910804486844,2.8209004627538836,TARGET,36.0
BTCUSDT,spot,1,1698883200000,1698883200000,1698940800000,35439.140715,34524.57581353443,0.0207372826683948,20.416448246467866,-18.965590880284203,1.450857366183664,0.0,-20.416448246467866,-1.0,STOP,16.0
SOLUSDT,spot,1,1698854400000,1698854400000,1698984000000,40.690335,38.11600948137782,7.652672152936224,20.303548326840357,-19.700469208953017,0.6030791178873394,0.0,-20.303548326840353,-0.9999999999999998,STOP,36.0
XRPUSDT,spot,1,1699272000000,1699272000000,1699329600000,0.7027512,0.670774549054988,606.338873226962,20.22150855860067,-19.38868650357045,0.8328220550302206,0.0,-20.22150855860067,-1.0,STOP,16.0
LINKUSDT,spot,1,1698206400000,1698206400000,1699473600000,11.336665499999999,14.754257704832112,16.813036294292864,19.642363539226924,57.460101778934686,0.43866763879445014,0.0,57.02143414014024,2.90298232319472,TARGET,352.0
BTCUSDT,spot,1,1699387200000,1699387200000,1699545600000,35471.70699,37921.06505793207,0.02129961108716368,19.386987108883595,52.17037426015979,1.5632375012298105,0.0,50.60713675892998,2.6103662459104098,TARGET,44.0
BTCUSDT,spot,1,1699545600000,1699545600000,1699560000000,37102.572015,36049.830042910544,0.018453158944435714,20.776307840787293,-19.4264149384454,1.3498929023418893,0.0,-20.77630784078729,-0.9999999999999998,STOP,4.0
LINKUSDT,spot,1,1699545600000,1699545600000,1699560000000,15.101546999999998,14.008738762029022,18.512451613351548,20.76946238473006,-20.230559628109656,0.5389027566203988,0.0,-20.769462384730055,-0.9999999999999998,STOP,4.0
SOLUSDT,spot,1,1699387200000,1699387200000,1699646400000,43.88193,53.20526579229244,6.251437873484471,20.14000761588714,58.284254479150306,0.6069345728063391,0.0,57.67731990634397,2.863818177548557,TARGET,72.0
LINKUSDT,spot,1,1699718400000,1699718400000,1699891200000,16.286139,14.875197165046059,14.538300108011413,20.965728688442756,-20.512695831508687,0.45303285693406903,0.0,-20.965728688442756,-1.0,STOP,48.0
BTCUSDT,spot,1,1700078400000,1700078400000,1700150400000,37518.739994999996,36371.59979464934,0.017156693634457872,20.948846895503888,-19.68113297318688,1.267713922317006,0.0,-20.948846895503884,-0.9999999999999998,STOP,20.0
ADAUSDT,spot,1,1700121600000,1700121600000,1700164800000,0.39629805,0.37284689820772515,864.7436616896241,20.944348090574177,-20.279234871690953,0.6651132188832246,0.0,-20.944348090574177,-1.0,STOP,12.0
BTCUSDT,spot,1,1700438400000,1700438400000,1700582400000,37378.529924999995,36488.14170412845,0.020619258431135053,19.882220821957713,-18.359144830188924,1.523075991768791,0.0,-19.882220821957713,-1.0,STOP,40.0
LINKUSDT,spot,1,1700438400000,1700438400000,1700582400000,14.918455499999999,13.93229181405636,20.240857590814933,20.544762596190743,-19.960798728418343,0.5839638677724012,0.0,-20.544762596190743,-1.0,STOP,40.0
SOLUSDT,spot,1,1699646400000,1699646400000,1700942400000,54.137055,59.000485000000005,4.142350505081452,20.780736618613325,20.14603171692832,0.468655345962673,0.0,19.677376370965646,0.946904661374737,TIME,360.0
LINKUSDT,spot,1,1700985600000,1700985600000,1701028800000,15.1165545,14.432048730907557,28.342304254384075,20.237946274561644,-19.400470771499183,0.8374755030624583,0.0,-20.23794627456164,-0.9999999999999998,STOP,12.0
ETHUSDT,spot,1,1700683200000,1700683200000,1701100800000,2078.01849,2001.0728382479317,0.24904545725209717,20.17884418917103,-19.16296502415446,1.0158791650165706,0.0,-20.178844189171027,-0.9999999999999998,STOP,116.0
BTCUSDT,spot,1,1701201600000,1701201600000,1701662400000,38133.31713,40516.82835441613,0.01962250727757868,17.569456560525364,46.770466347295944,1.5433130521505776,0.0,45.227153295145364,2.5741919301454463,TARGET,128.0
ADAUSDT,spot,1,1701676800000,1701676800000,1701691200000,0.40870424999999994,0.39586200558884693,1515.009443125246,20.675047028656238,-19.456121553819212,1.2189254748370233,0.0,-20.675047028656238,-1.0,STOP,4.0
DOGEUSDT,spot,1,1701374400000,1701374400000,1701806400000,0.08414205,0.09398270778913768,5689.799337724312,19.921476781131013,55.99136817140721,1.0134941289009392,0.0,54.97787404250627,2.7597288417181782,TARGET,120.0
SOLUSDT,spot,1,1701244800000,1701244800000,1701993600000,59.39968499999999,68.22385491033103,6.4402189713425795,19.944122536091683,56.82958646286429,0.8219235429204107,0.0,56.00766291994388,2.8082289816756876,TARGET,208.0
ADAUSDT,spot,1,1702008000000,1702008000000,1702051200000,0.46383179999999996,0.5323296847764027,867.1086874601255,20.85081737751156,59.395110962261526,0.8637802775627963,0.0,58.53133068469873,2.8071480184669935,TARGET,12.0
BTCUSDT,spot,1,1701806400000,1701806400000,1702267200000,43836.277185,42530.2753374277,0.014770620882471329,20.56614576653234,-19.29045816229751,1.2756876042348275,0.0,-20.56614576653234,-1.0,STOP,128.0
DOTUSDT,spot,1,1702080000000,1702080000000,1702267200000,6.841419,6.489361914534092,58.7133207630912,21.453135001736428,-20.670440585878893,0.7826944158575344,0.0,-21.453135001736428,-1.0,STOP,52.0
DOGEUSDT,spot,1,1701806400000,1701806400000,1702454400000,0.09484739999999998,0.08983179120857195,3953.5641148099317,20.559671954829437,-19.829530931715105,0.7301410231143318,0.0,-20.559671954829437,-1.0,STOP,180.0
DOTUSDT,spot,1,1702512000000,1702512000000,1702569600000,7.605801,6.986899592570234,33.027840752695454,20.92294251753256,-20.440977126209386,0.4819653913231743,0.0,-20.92294251753256,-1.0,STOP,16.0
ADAUSDT,spot,1,1702483200000,1702483200000,1702872000000,0.626313,0.566272769881221,340.18525823130796,20.83050128531402,-20.42480118722399,0.4057000980900264,0.0,-20.830501285314018,-0.9999999999999998,STOP,108.0
SOLUSDT,spot,1,1702598400000,1702598400000,1702872000000,75.71784000000001,69.75456474411708,3.3931863916521667,20.728119432076717,-20.234504447938065,0.4936149841386541,0.0,-20.72811943207672,-1.0000000000000002,STOP,76.0
SOLUSDT,spot,1,1703073600000,1703073600000,1703188800000,77.09853,92.3982479223668,3.846330750693902,20.386902075835057,58.84777552174208,0.6519406690663347,0.0,58.195834852675745,2.8545697936939747,TARGET,32.0
DOTUSDT,spot,1,1703145600000,1703145600000,1703390400000,7.441718999999999,8.670609156820534,48.29380213329634,20.72094092016669,59.34777807704643,0.7781255879122302,0.0,58.56965248913419,2.826592321014302,TARGET,68.0
SOLUSDT,spot,1,1703188800000,1703188800000,1703390400000,92.92643999999999,113.35832417006522,2.992178944157236,21.099527313813077,61.13585360312873,0.6172409278501101,0.0,60.51861267527862,2.868244950476181,TARGET,56.0
SOLUSDT,spot,1,1703520000000,1703520000000,1703577600000,123.211575,111.93768007915085,1.8875458864363022,21.723848991087134,-21.279993981963923,0.44385500912321196,0.0,-21.723848991087134,-1.0,STOP,16.0
BTCUSDT,spot,1,1702958400000,1702958400000,1703620800000,43103.751104999996,41767.98287125767,0.014369550339483604,20.413957530414535,-19.194388876643437,1.2195686537710957,0.0,-20.41395753041453,-0.9999999999999998,STOP,184.0
BNBUSDT,spot,1,1703592000000,1703592000000,1703721600000,290.24505,322.91025872593957,1.8443821823988493,21.489464524633984,60.247128958462376,1.1308927264573887,0.0,59.11623623200499,2.7509404045055827,TARGET,36.0
DOTUSDT,spot,1,1703390400000,1703390400000,1703822400000,8.8033995,8.200323328746878,34.93376283401062,21.661723957994422,-21.067719937399726,0.5940040205946956,0.0,-21.661723957994422,-1.0,STOP,120.0
ETHUSDT,spot,1,1703692800000,1703692800000,1703894400000,2343.13098,2270.9401731975263,0.28120675228488545,21.598050289551274,-20.300542325749223,1.2975079638020526,0.0,-21.598050289551278,-1.0000000000000002,STOP,56.0
BNBUSDT,spot,1,1703721600000,1703721600000,1703894400000,324.162,306.87491803435313,1.213485546538172,21.743378286499823,-20.977624107133142,0.7657541793666807,0.0,-21.743378286499823,-1.0,STOP,48.0
BCHUSDT,spot,1,1703923200000,1703923200000,1703995200000,284.64225,262.4342841868373,0.9349877880663676,21.275686711704843,-20.76417683310248,0.5115098786023656,0.0,-21.275686711704843,-1.0,STOP,20.0
