strategy,symbol,trades,winrate,profit_factor,total_return,max_dd,avg_win,avg_loss,payoff,sharpe_approx,avg_bars,benchmark_bh
BREAKOUT_H4_DC55_FUND,BTCUSDT,53,22.641509433962266,1.5108326064281348,17.443657248542422,14.993532224134299,4.520163295419139,-0.8756593003226488,5.162011405296126,10.971493281325937,23.528301886792452,31.99275013846372
BREAKOUT_H4_DC55_FUND,ETHUSDT,49,40.816326530612244,2.201073476877507,79.03421965549146,24.23008016320054,5.965227835628787,-1.8690653786370965,3.191556541472386,23.557210621148304,22.142857142857142,1.900232596776874
BREAKOUT_H4_DC55_FUND,SOLUSDT,52,28.846153846153843,1.9122159444693907,58.4765347929098,26.57412533867526,7.650699818257377,-1.6220108771848714,4.716799329691163,16.60680286869632,20.384615384615383,-24.45793965479122
BREAKOUT_H4_DC55_FUND,BNBUSDT,51,25.49019607843137,1.2801187266573157,9.376949646610228,13.884203413490482,4.01165583911707,-1.0720947580571096,3.7418855086906158,6.684401864428497,14.843137254901961,33.41290908766994
BREAKOUT_H4_DC55_FUND,XRPUSDT,53,32.075471698113205,1.46139118434892,30.459934303801163,38.49954666338712,6.6475533664358295,-2.148037059931825,3.094710743327125,10.337276740938167,16.0188679245283,138.7689168508757
BREAKOUT_H4_DC55_FUND,DOGEUSDT,37,32.432432432432435,2.1941042829863506,86.66597786672341,28.89438121716053,12.207942973800746,-2.6707083491258166,4.571050589554896,18.99979211574461,54.86486486486486,-19.07498116051244
BREAKOUT_H4_DC55_FUND,ADAUSDT,46,45.65217391304348,3.4585968196039305,293.8166665850172,43.21216963301168,10.708290849936263,-2.6007553881277614,4.117377166195156,32.53659644077857,33.17391304347826,-38.96700143472023
BREAKOUT_H4_DC55_FUND,LINKUSDT,31,29.03225806451613,1.2110031192944166,6.584890694011179,23.19979125210311,7.41415942601224,-2.504589105847619,2.9602298471641295,7.695970863855545,16.322580645161292,4.634581105169344
,TOTAL,372,32.12331524965812,15.229336160665966,581.8588307931068,43.21216963301168,,,,,,128.2094675289317
