strategy,symbol,direction,entry_time,exit_time,entry,exit,bars,gross_pct,funding_pct,net_pct,win,reason
KELTNER,BNBUSDT,-1,1778918400000,1779710400000,654.59,666.27,55,-1.7843230113506088,0.07704200000000001,-1.8072810113506088,False,TRAIL
KELTNER,BNBUSDT,-1,1779969600000,1780099200000,635.01,635.01,9,-0.0,0.017856000000000004,-0.082144,False,TRAIL
KELTNER,BNBUSDT,1,1780113600000,1780142400000,673.45,673.45,2,0.0,-0.0037920000000000002,-0.10379200000000001,False,TRAIL
KELTNER,BNBUSDT,1,1780156800000,1780243200000,721.56,705.995,6,-2.1571317700537644,-0.011873,-2.2690047700537646,False,TRAIL
KELTNER,BNBUSDT,-1,1780430400000,1781524800000,651.07,627.125,76,3.6777919424946703,0.064826,3.64261794249467,True,TRAIL
KELTNER,BNBUSDT,-1,1781784000000,1782014400000,573.81,591.7428571428571,16,-3.125225622219409,0.00366,-3.2215656222194093,False,TRAIL
KELTNER,BNBUSDT,-1,1782302400000,1782446400000,561.51,568.8475000000001,10,-1.3067443144378714,0.0,-1.4067443144378713,False,TRAIL
KELTNER,BNBUSDT,-1,1782662400000,1782748800000,548.73,548.73,6,-0.0,0.000652,-0.09934799999999999,False,TRAIL
KELTNER,BNBUSDT,1,1783108800000,1783339200000,574.23,574.23,16,0.0,-0.073763,-0.173763,False,TRAIL
KELTNER,BNBUSDT,-1,1783512000000,1783656000000,562.68,578.29,10,-2.7742233596360304,0.022424,-2.8517993596360305,False,TRAIL
KELTNER,BNBUSDT,1,1785412800000,1785585600000,591.5,591.5,12,0.0,-0.040652,-0.140652,False,TRAIL
KELTNER,BNBUSDT,1,1785888000000,1786075200000,599.18,599.18,13,0.0,-0.007038,-0.10703800000000001,False,TRAIL
KELTNER,BNBUSDT,1,1786276800000,1786377600000,608.97,599.0771428571429,7,-1.6245229063594446,-0.046295,-1.7708179063594447,False,TRAIL
KELTNER,BNBUSDT,1,1786464000000,1786910400000,612.05,602.435,31,-1.5709500857773073,-0.026001000000000003,-1.6969510857773076,False,TRAIL
KELTNER,BNBUSDT,1,1787140800000,1787169600000,616.9,623.9749999999999,2,1.1468633490030689,-0.002314,1.0445493490030688,True,TRAIL
KELTNER,BNBUSDT,1,1787184000000,1787270400000,626.79,659.8457142857143,6,5.273810093606203,-0.016565,5.157245093606202,True,TP
KELTNER,BNBUSDT,1,1787284800000,1787356800000,670.42,687.6975,5,2.577115837833005,-0.027901,2.4492148378330048,True,TRAIL
DONCHIAN55,XRPUSDT,1,1727582400000,1727611200000,0.6284,0.6284,2,0.0,-0.01,-0.11,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1727899200000,1730937600000,0.5379,0.5778571428571428,211,-7.428358962101282,0.9473110000000001,-6.581047962101281,False,TRAIL
DONCHIAN55,XRPUSDT,1,1731211200000,1731268800000,0.5859,0.5750428571428572,4,-1.8530709774949288,-0.057998,-2.011068977494929,False,TRAIL
DONCHIAN55,XRPUSDT,1,1731355200000,1731398400000,0.6216,0.6169285714285716,3,-0.7515168229453728,-0.056735,-0.9082518229453727,False,TRAIL
DONCHIAN55,XRPUSDT,1,1731600000000,1731758400000,0.7908,1.1283499999999993,11,42.68462316641368,-0.07377500000000001,42.51084816641368,True,TP
DONCHIAN55,XRPUSDT,1,1733140800000,1733227200000,2.7005,2.3913285714285712,6,-11.448673526066605,-0.033485,-11.582158526066605,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1734681600000,1734696000000,1.968,2.2430142857142856,1,-13.9743031358885,0.01,-14.064303135888501,False,TRAIL
DONCHIAN55,XRPUSDT,1,1735776000000,1736251200000,2.4243,2.2849571428571434,33,-5.7477563479295775,-0.17,-6.017756347929578,False,TRAIL
DONCHIAN55,XRPUSDT,1,1736899200000,1737316800000,2.8309,3.016271428571429,29,6.548144709153589,-0.11698700000000002,6.331157709153588,True,TRAIL
DONCHIAN55,XRPUSDT,-1,1738540800000,1738598400000,2.2576,2.2576,4,-0.0,-0.017612,-0.11761200000000001,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1740427200000,1740513600000,2.2769,2.3450714285714285,6,-2.994045789074116,-0.0036869999999999997,-3.0977327890741164,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1740700800000,1740787200000,2.0195,2.1930571428571426,6,-8.5940650090192,0.0029380000000000005,-8.691127009019201,False,TRAIL
DONCHIAN55,XRPUSDT,1,1740931200000,1740974400000,2.8703,2.6332142857142857,3,-8.259962870979136,-0.016508000000000002,-8.376470870979135,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1743134400000,1743624000000,2.22,2.1747428571428573,34,2.0386100386100394,-0.131241,1.8073690386100394,True,TRAIL
DONCHIAN55,XRPUSDT,-1,1743984000000,1743998400000,1.8223,1.8223,1,-0.0,-0.008102,-0.108102,False,TRAIL
DONCHIAN55,XRPUSDT,1,1745380800000,1745467200000,2.2563,2.2563,6,0.0,-0.030000000000000002,-0.13,False,TRAIL
DONCHIAN55,XRPUSDT,1,1745812800000,1745956800000,2.334,2.334,10,0.0,-0.021472,-0.12147200000000001,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1746518400000,1746576000000,2.0888,2.1667714285714283,4,-3.7328336160201245,0.010046999999999999,-3.822786616020125,False,TRAIL
DONCHIAN55,XRPUSDT,1,1746734400000,1747051200000,2.3266,2.6206499999999995,22,12.638614286942296,-0.10398100000000002,12.434633286942296,True,TP
DONCHIAN55,XRPUSDT,-1,1748563200000,1748908800000,2.2164,2.2164,24,-0.0,0.038166000000000005,-0.061834,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1750536000000,1750694400000,2.0618,2.0470857142857146,11,0.7136621260202365,0.021882,0.6355441260202365,True,TRAIL
DONCHIAN55,XRPUSDT,1,1752076800000,1752235200000,2.4201,2.7135499999999997,11,12.125532002809782,-0.059462,11.966070002809781,True,TP
DONCHIAN55,XRPUSDT,1,1752681600000,1753272000000,3.0599,3.3164857142857143,41,8.385428095222537,-0.273411,8.012017095222538,True,TRAIL
DONCHIAN55,XRPUSDT,-1,1754136000000,1754265600000,2.8289,2.8289,9,-0.0,0.020857,-0.079143,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1755604800000,1755864000000,2.928,3.032171428571429,18,-3.5577673692427947,0.047817000000000005,-3.6099503692427946,False,TRAIL
DONCHIAN55,XRPUSDT,1,1757692800000,1757923200000,3.0886,3.0886,16,0.0,-0.07097200000000001,-0.170972,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1758513600000,1758715200000,2.8046,2.8046,14,-0.0,0.01718,-0.08282,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1760097600000,1760126400000,2.74,2.4145000000000008,2,11.8795620437956,0.007109,11.786671043795598,True,TP
DONCHIAN55,XRPUSDT,-1,1762171200000,1762315200000,2.327,2.2569285714285714,10,3.0112345754803855,-0.00991,2.901324575480385,True,TRAIL
DONCHIAN55,XRPUSDT,-1,1763395200000,1763870400000,2.1258,2.055671428571429,33,3.2989261185704724,0.06022,3.259146118570472,True,TRAIL
DONCHIAN55,XRPUSDT,-1,1766030400000,1766059200000,1.8403,1.9204142857142856,2,-4.353327485425506,-0.020086,-4.473413485425506,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1766073600000,1766145600000,1.8052,1.8976571428571427,5,-5.12171187996581,-0.034689000000000005,-5.25640087996581,False,TRAIL
DONCHIAN55,XRPUSDT,1,1767384000000,1767628800000,2.0061,2.22505,17,10.914211654453915,-0.03147899999999999,10.782732654453914,True,TP
DONCHIAN55,XRPUSDT,1,1767643200000,1767715200000,2.3471,2.3471,5,0.0,-0.017219,-0.117219,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1769731200000,1769904000000,1.7467,1.6701714285714282,12,4.381323148140592,-0.09013499999999999,4.191188148140592,True,TRAIL
DONCHIAN55,XRPUSDT,-1,1770249600000,1770350400000,1.4424,1.3098571428571424,7,9.189049996038376,-0.0014750000000000006,9.087574996038377,True,TRAIL
DONCHIAN55,XRPUSDT,-1,1771905600000,1771977600000,1.3259,1.3862857142857143,5,-4.554318899292123,-0.035395,-4.689713899292123,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1772251200000,1772308800000,1.3018,1.3018,4,-0.0,-0.040892,-0.14089200000000002,False,TRAIL
DONCHIAN55,XRPUSDT,1,1773676800000,1773734400000,1.5293,1.503514285714286,4,-1.6861122268825004,-0.0061849999999999995,-1.7922972268825004,False,TRAIL
DONCHIAN55,XRPUSDT,1,1776268800000,1776571200000,1.3995,1.4222571428571429,21,1.6260909508497976,-0.036317,1.4897739508497976,True,TRAIL
DONCHIAN55,XRPUSDT,-1,1777464000000,1777636800000,1.361,1.361,12,-0.0,-0.011463000000000001,-0.111463,False,TRAIL
DONCHIAN55,XRPUSDT,1,1778054400000,1778068800000,1.4504,1.4140857142857144,1,-2.503742809865246,-0.004767,-2.6085098098652457,False,TRAIL
DONCHIAN55,XRPUSDT,1,1778428800000,1778443200000,1.4863,1.4504285714285716,1,-2.413471612152885,-0.0066890000000000005,-2.5201606121528854,False,TRAIL
DONCHIAN55,XRPUSDT,1,1778774400000,1778817600000,1.5164,1.4628999999999999,3,-3.528092851490379,-0.018567,-3.6466598514903787,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1779206400000,1780099200000,1.3565,1.3565,62,-0.0,-0.051919999999999994,-0.15192,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1780401600000,1780718400000,1.2213,1.0619000000000005,22,13.051666257266808,-0.03841,12.91325625726681,True,TP
DONCHIAN55,XRPUSDT,-1,1782302400000,1782979200000,1.0578,1.081385714285714,47,-2.2296950544255885,-0.15385200000000002,-2.483547054425589,False,TRAIL
DONCHIAN55,XRPUSDT,1,1784635200000,1784808000000,1.1543,1.1543,12,0.0,-0.016598,-0.11659800000000001,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1785225600000,1785283200000,1.0488,1.0734285714285712,4,-2.3482619592459213,-0.016079,-2.4643409592459213,False,TRAIL
DONCHIAN55,XRPUSDT,-1,1786060800000,1786204800000,1.0207,1.0471571428571427,10,-2.5920586712200193,0.014025,-2.6780336712200192,False,TRAIL
DONCHIAN55,XRPUSDT,1,1787140800000,1787169600000,1.0673,1.0843714285714288,2,1.5994967273895673,-0.005125,1.4943717273895671,True,TRAIL
DONCHIAN55,XRPUSDT,1,1787212800000,1787227200000,1.1904,1.1904,1,0.0,-0.01,-0.11,False,TRAIL
DONCHIAN55,XRPUSDT,1,1787299200000,1787371200000,1.3573,1.4822285714285717,5,9.204197408721116,-0.030000000000000002,9.074197408721117,True,TRAIL
KELTNER,XRPUSDT,-1,1726660800000,1726689600000,0.564,0.564,2,-0.0,0.004565,-0.095435,False,TRAIL
KELTNER,XRPUSDT,1,1726934400000,1727035200000,0.5999,0.5825428571428571,7,-2.893339366084822,-0.034530000000000005,-3.0278693660848224,False,TRAIL
KELTNER,XRPUSDT,1,1727524800000,1727611200000,0.6176,0.630225,6,2.044203367875647,-0.030000000000000002,1.9142033678756467,True,TRAIL
KELTNER,XRPUSDT,1,1727625600000,1727697600000,0.6525,0.6525,5,0.0,-0.030000000000000002,-0.13,False,TRAIL
KELTNER,XRPUSDT,-1,1727884800000,1730937600000,0.5749,0.5584999999999998,212,2.8526700295703935,0.9511999999999999,3.7038700295703935,True,TRAIL
KELTNER,XRPUSDT,1,1730952000000,1731268800000,0.5559,0.5746500000000001,22,3.3729087965461693,-0.14799800000000002,3.1249107965461693,True,TRAIL
KELTNER,XRPUSDT,1,1731283200000,1731398400000,0.5947,0.6915571428571426,8,16.286723197770748,-0.12106900000000001,16.065654197770748,True,TP
KELTNER,XRPUSDT,1,1731412800000,1731672000000,0.6792,0.868328571428571,18,27.845784957092313,-0.20525499999999997,27.540529957092314,True,TP
KELTNER,XRPUSDT,1,1731686400000,1731758400000,0.8983,1.233614285714285,5,37.3276506416882,-0.030000000000000002,37.1976506416882,True,TP
KELTNER,XRPUSDT,1,1731772800000,1731816000000,1.1871,1.010714285714286,3,-14.858538816082397,-0.039104,-14.997642816082399,False,TRAIL
KELTNER,XRPUSDT,1,1731902400000,1732449600000,1.1714,1.297,38,10.722212736896017,-0.400334,10.221878736896016,True,TRAIL
KELTNER,XRPUSDT,1,1732867200000,1733068800000,1.654,2.0286999999999997,14,22.65417170495767,-0.113605,22.440566704957668,True,TP
KELTNER,XRPUSDT,1,1733083200000,1733140800000,2.2942,2.3762999999999996,4,3.578589486531236,-0.048336000000000004,3.4302534865312357,True,TRAIL
KELTNER,XRPUSDT,1,1733155200000,1733227200000,2.7472,2.4079571428571427,5,-12.34867709460022,-0.033485,-12.482162094600218,False,TRAIL
KELTNER,XRPUSDT,1,1733616000000,1733731200000,2.5939,2.5939,8,0.0,-0.07340200000000001,-0.17340200000000003,False,TRAIL
KELTNER,XRPUSDT,-1,1733788800000,1733860800000,2.1501,2.328975,5,-8.319380493930499,0.030000000000000002,-8.3893804939305,False,TRAIL
KELTNER,XRPUSDT,-1,1734624000000,1734681600000,2.229,2.229,4,-0.0,0.030000000000000002,-0.06999999999999999,False,TRAIL
KELTNER,XRPUSDT,-1,1735243200000,1735732800000,2.1549,2.1549,34,-0.0,0.110929,0.010928999999999994,True,TRAIL
KELTNER,XRPUSDT,1,1735747200000,1736251200000,2.3171,2.3171,35,0.0,-0.18000000000000002,-0.28,False,TRAIL
KELTNER,XRPUSDT,-1,1736265600000,1736582400000,2.2817,2.2817,22,-0.0,0.10892500000000002,0.008925000000000013,True,TRAIL
KELTNER,XRPUSDT,1,1736625600000,1736740800000,2.5761,2.4511857142857143,8,-4.848968817758843,-0.04,-4.988968817758843,False,TRAIL
KELTNER,XRPUSDT,1,1736870400000,1736942400000,2.6633,2.7426000000000004,5,2.977509105245386,-0.030000000000000002,2.847509105245386,True,TRAIL
KELTNER,XRPUSDT,1,1736956800000,1737316800000,2.9443,2.9797500000000006,25,1.2040213293482465,-0.096987,1.0070343293482464,True,TRAIL
KELTNER,XRPUSDT,-1,1737964800000,1737979200000,2.7867,2.7867,1,-0.0,0.01,-0.09,False,TRAIL
KELTNER,XRPUSDT,-1,1738411200000,1738512000000,2.9716,2.6649142857142865,7,10.32055842932136,0.004972000000000001,10.225530429321362,True,TP
KELTNER,XRPUSDT,-1,1738526400000,1738540800000,2.5784,1.876357142857143,1,27.227848942865997,0.008379,27.136227942865993,True,TP
KELTNER,XRPUSDT,-1,1738555200000,1739548800000,2.4269,2.8050142857142855,69,-15.580134563199376,0.013796999999999999,-15.666337563199379,False,TRAIL
KELTNER,XRPUSDT,1,1739563200000,1739851200000,2.7372,2.7372,20,0.0,-0.032807,-0.132807,False,TRAIL
KELTNER,XRPUSDT,-1,1739880000000,1739980800000,2.5398,2.673142857142857,7,-5.250132181386605,-0.004332000000000001,-5.3544641813866045,False,TRAIL
KELTNER,XRPUSDT,-1,1740153600000,1740456000000,2.5241,2.093557142857143,21,17.057282086401358,-0.01616900000000001,16.94111308640136,True,TP
KELTNER,XRPUSDT,-1,1740470400000,1740916800000,2.1871,2.1871,31,-0.0,-0.046237999999999994,-0.14623799999999998,False,TRAIL
KELTNER,XRPUSDT,1,1740931200000,1740974400000,2.8703,2.6332142857142857,3,-8.259962870979136,-0.016508000000000002,-8.376470870979135,False,TRAIL
KELTNER,XRPUSDT,-1,1741507200000,1741680000000,2.2533,2.162975,12,4.0085652154617675,-0.054324,3.854241215461767,True,TRAIL
KELTNER,XRPUSDT,1,1741953600000,1742270400000,2.3569,2.2439750000000003,22,-4.7912512198226365,0.014656,-4.8765952198226366,False,TRAIL
KELTNER,XRPUSDT,1,1742400000000,1743019200000,2.4864,2.4864,43,0.0,-0.019157999999999994,-0.119158,False,TRAIL
KELTNER,XRPUSDT,-1,1743120000000,1743134400000,2.3093,2.3093,1,-0.0,-0.012209,-0.112209,False,TRAIL
KELTNER,XRPUSDT,-1,1743148800000,1743494400000,2.2254,2.1915,24,1.5233216500404438,-0.10537700000000001,1.317944650040444,True,TRAIL
KELTNER,XRPUSDT,-1,1743969600000,1743998400000,1.9204,1.6154285714285717,2,15.880620108905873,-0.008102,15.772518108905874,True,TP
KELTNER,XRPUSDT,-1,1744012800000,1744027200000,1.7639,1.922157142857143,1,-8.972001976140534,0.009773,-9.062228976140533,False,TRAIL
KELTNER,XRPUSDT,1,1744502400000,1744574400000,2.1553,2.082575,5,-3.374240244977504,-0.024549,-3.4987892449775044,False,TRAIL
KELTNER,XRPUSDT,1,1745352000000,1745467200000,2.2138,2.1454750000000002,8,-3.0863221609901412,-0.04,-3.226322160990141,False,TRAIL
KELTNER,XRPUSDT,1,1745769600000,1745956800000,2.2835,2.2254000000000005,13,-2.544339829209529,-0.041472,-2.685811829209529,False,TRAIL
KELTNER,XRPUSDT,-1,1746014400000,1746100800000,2.1563,2.2478999999999996,6,-4.248017437276802,0.005987,-4.342030437276803,False,TRAIL
KELTNER,XRPUSDT,-1,1746504000000,1746662400000,2.0979,2.0979,11,-0.0,0.036302999999999995,-0.063697,False,TRAIL
KELTNER,XRPUSDT,1,1746720000000,1746936000000,2.2733,2.344875,15,3.148506576342769,-0.08,2.9685065763427687,True,TRAIL
KELTNER,XRPUSDT,1,1747051200000,1747065600000,2.5929,2.4447857142857146,1,-5.712302275995436,-0.01,-5.822302275995436,False,TRAIL
KELTNER,XRPUSDT,1,1747080000000,1747339200000,2.5431,2.3765,18,-6.5510597302504765,-0.065857,-6.7169167302504755,False,TRAIL
KELTNER,XRPUSDT,-1,1747483200000,1747584000000,2.3319,2.4479714285714285,7,-4.977547432198138,0.010722,-5.066825432198138,False,TRAIL
KELTNER,XRPUSDT,-1,1747627200000,1747843200000,2.3046,2.4161285714285716,15,-4.839389543893578,0.027014999999999997,-4.912374543893579,False,TRAIL
KELTNER,XRPUSDT,1,1747958400000,1747987200000,2.4728,2.4728,2,0.0,-0.02,-0.12000000000000001,False,TRAIL
KELTNER,XRPUSDT,-1,1748030400000,1748952000000,2.2953,2.267225,64,1.223151657735385,0.10549000000000001,1.228641657735385,True,TRAIL
KELTNER,XRPUSDT,1,1748966400000,1749052800000,2.2804,2.2804,6,0.0,-0.039304000000000006,-0.139304,False,TRAIL
KELTNER,XRPUSDT,-1,1749139200000,1749355200000,2.129,2.2006249999999996,15,-3.364255519022997,0.042323999999999994,-3.421931519022997,False,TRAIL
KELTNER,XRPUSDT,1,1749384000000,1749686400000,2.2766,2.2401250000000004,21,-1.6021699024861553,-0.10879200000000003,-1.8109619024861554,False,TRAIL
KELTNER,XRPUSDT,-1,1749758400000,1750060800000,2.1889,2.2096,21,-0.945680478779303,0.015486,-1.030194478779303,False,TRAIL
KELTNER,XRPUSDT,1,1750075200000,1750104000000,2.2892,2.23055,2,-2.562030403634461,-0.007058000000000001,-2.6690884036344613,False,TRAIL
KELTNER,XRPUSDT,-1,1750521600000,1750536000000,2.0698,2.0831,1,-0.6425741617547632,0.0021809999999999998,-0.7403931617547632,False,TRAIL
KELTNER,XRPUSDT,-1,1750550400000,1750651200000,2.0585,2.033825,7,1.1986883653145386,0.019936000000000002,1.118624365314539,True,TRAIL
KELTNER,XRPUSDT,1,1750737600000,1751371200000,2.1771,2.1771,44,0.0,-0.14896500000000004,-0.24896500000000005,False,TRAIL
KELTNER,XRPUSDT,1,1751515200000,1751630400000,2.2782,2.202314285714286,8,-3.3309504997679795,-0.04,-3.4709504997679796,False,TRAIL
KELTNER,XRPUSDT,1,1751889600000,1751904000000,2.3381,2.280057142857143,1,-2.482479669084174,-0.01,-2.592479669084174,False,TRAIL
KELTNER,XRPUSDT,1,1752048000000,1752220800000,2.3806,2.6071857142857136,12,9.518008665282439,-0.06946200000000001,9.348546665282438,True,TP
KELTNER,XRPUSDT,1,1752235200000,1752739200000,2.7773,3.2326999999999995,35,16.39722032189535,-0.18000000000000002,16.11722032189535,True,TP
KELTNER,XRPUSDT,1,1752753600000,1753272000000,3.2546,3.3422500000000004,36,2.6931112886376343,-0.24341100000000002,2.349700288637634,True,TRAIL
KELTNER,XRPUSDT,-1,1753286400000,1753675200000,3.1845,3.3009499999999994,27,-3.6567750039252473,0.111281,-3.6454940039252475,False,TRAIL
KELTNER,XRPUSDT,-1,1754006400000,1754265600000,2.9965,2.9783249999999994,18,0.6065409644585589,0.047003,0.5535439644585588,True,TRAIL
KELTNER,XRPUSDT,1,1754611200000,1754654400000,3.375,3.375,3,0.0,-0.018704,-0.118704,False,TRAIL
KELTNER,XRPUSDT,1,1754668800000,1754812800000,3.3373,3.1572857142857145,10,-5.3940096998857,-0.05585400000000001,-5.5498636998857,False,TRAIL
KELTNER,XRPUSDT,-1,1755172800000,1755878400000,3.0941,3.06745,49,0.8613166995249043,0.11903999999999999,0.8803566995249044,True,TRAIL
KELTNER,XRPUSDT,1,1755892800000,1756094400000,3.0738,2.9331714285714283,14,-4.575072269782405,-0.06382800000000001,-4.7389002697824045,False,TRAIL
KELTNER,XRPUSDT,-1,1756555200000,1756900800000,2.8053,2.8708250000000004,24,-2.3357573165080563,0.08218800000000001,-2.3535693165080565,False,TRAIL
KELTNER,XRPUSDT,1,1757289600000,1757635200000,2.8876,3.0694857142857144,24,6.298854214077934,-0.11661800000000001,6.082236214077934,True,TP
KELTNER,XRPUSDT,1,1757649600000,1757836800000,3.0659,3.0659,13,0.0,-0.064253,-0.164253,False,TRAIL
KELTNER,XRPUSDT,-1,1758499200000,1758513600000,2.9026,2.7149285714285725,1,6.465631798092317,0.004948,6.370579798092317,True,TP
KELTNER,XRPUSDT,-1,1758528000000,1758715200000,2.8148,2.8148,13,-0.0,0.01718,-0.08282,False,TRAIL
KELTNER,XRPUSDT,-1,1758816000000,1759104000000,2.7596,2.8795999999999995,20,-4.348456298014193,0.076676,-4.371780298014193,False,TRAIL
KELTNER,XRPUSDT,1,1759118400000,1759233600000,2.8854,2.8181000000000003,8,-2.3324322450959976,-0.039283,-2.471715245095998,False,TRAIL
KELTNER,XRPUSDT,1,1759305600000,1759579200000,2.9427,2.9427,19,0.0,-0.07894700000000002,-0.178947,False,TRAIL
KELTNER,XRPUSDT,1,1759636800000,1759680000000,3.0633,3.0633,3,0.0,-0.02,-0.12000000000000001,False,TRAIL
KELTNER,XRPUSDT,-1,1759838400000,1760126400000,2.8835,2.596485714285715,20,9.953677326661529,0.025965,9.879642326661529,True,TP
KELTNER,XRPUSDT,-1,1760140800000,1767643200000,2.3953,2.3528249999999993,521,1.7732643092723637,0.170125,1.8433893092723637,True,TRAIL
KELTNER,XRPUSDT,1,1767657600000,1767715200000,2.3851,2.3851,4,0.0,-0.017219,-0.117219,False,TRAIL
KELTNER,XRPUSDT,1,1768348800000,1768435200000,2.1829,2.1829,6,0.0,-0.036231,-0.136231,False,TRAIL
KELTNER,XRPUSDT,-1,1768795200000,1768838400000,1.9617,2.0228142857142855,3,-3.115373691914434,-0.013637999999999999,-3.2290116919144336,False,TRAIL
KELTNER,XRPUSDT,-1,1768867200000,1769428800000,1.9614,1.9389250000000002,39,1.1458651983277148,0.019561000000000002,1.0654261983277151,True,TRAIL
KELTNER,XRPUSDT,-1,1769716800000,1769875200000,1.8065,1.5815000000000001,11,12.455023526155543,-0.08962,12.265403526155543,True,TP
KELTNER,XRPUSDT,-1,1769889600000,1770292800000,1.646,1.271471428571429,28,22.7538621767054,-0.019917,22.6339451767054,True,TP
KELTNER,XRPUSDT,-1,1770307200000,1770364800000,1.2127,1.2127,4,-0.0,-0.021665,-0.12166500000000001,False,TRAIL
KELTNER,XRPUSDT,1,1771070400000,1771128000000,1.4681,1.6395714285714278,4,11.679819397277285,0.018836000000000002,11.598655397277286,True,TP
KELTNER,XRPUSDT,1,1771142400000,1771171200000,1.5619,1.5619,2,0.0,0.012369,-0.087631,False,TRAIL
KELTNER,XRPUSDT,-1,1771488000000,1771848000000,1.4084,1.4084,25,-0.0,-0.08036700000000001,-0.180367,False,TRAIL
KELTNER,XRPUSDT,-1,1771876800000,1772020800000,1.3512,1.3512,10,-0.0,-0.021487,-0.12148700000000001,False,TRAIL
KELTNER,XRPUSDT,1,1772035200000,1772121600000,1.4659,1.398257142857143,6,-4.614425072846504,-0.020654000000000002,-4.735079072846504,False,TRAIL
KELTNER,XRPUSDT,-1,1772251200000,1772308800000,1.3018,1.3018,4,-0.0,-0.040892,-0.14089200000000002,False,TRAIL
KELTNER,XRPUSDT,1,1773144000000,1773201600000,1.4304,1.3745999999999998,4,-3.9010067114094014,0.0047729999999999995,-3.9962337114094013,False,TRAIL
KELTNER,XRPUSDT,1,1773604800000,1773705600000,1.4482,1.5567999999999993,7,7.498964231459699,-0.021904999999999997,7.377059231459699,True,TP
KELTNER,XRPUSDT,1,1773720000000,1773835200000,1.5292,1.5292,8,0.0,-0.0073609999999999995,-0.107361,False,TRAIL
KELTNER,XRPUSDT,-1,1774123200000,1774252800000,1.4081,1.4262999999999997,9,-1.2925218379376304,-0.010124000000000001,-1.4026458379376305,False,TRAIL
KELTNER,XRPUSDT,-1,1774512000000,1775462400000,1.3705,1.3552249999999995,66,1.1145567311200726,-0.164234,0.8503227311200727,True,TRAIL
KELTNER,XRPUSDT,1,1775606400000,1775995200000,1.3697,1.3196999999999999,27,-3.650434401693805,-0.03980599999999999,-3.7902404016938047,False,TRAIL
KELTNER,XRPUSDT,1,1776268800000,1776499200000,1.3995,1.433125,16,2.402643801357629,-0.036193,2.266450801357629,True,TRAIL
KELTNER,XRPUSDT,-1,1777464000000,1777636800000,1.361,1.361,12,-0.0,-0.011463000000000001,-0.111463,False,TRAIL
KELTNER,XRPUSDT,1,1777867200000,1777881600000,1.4099,1.3866142857142858,1,-1.651586232052921,-0.009652,-1.761238232052921,False,TRAIL
KELTNER,XRPUSDT,1,1778054400000,1778068800000,1.4504,1.4140857142857144,1,-2.503742809865246,-0.004767,-2.6085098098652457,False,TRAIL
KELTNER,XRPUSDT,1,1778414400000,1778428800000,1.4437,1.4587500000000004,1,1.0424603449470426,-0.0066890000000000005,0.9357713449470426,True,TRAIL
KELTNER,XRPUSDT,1,1778443200000,1778587200000,1.4726,1.4726,10,0.0,-0.013354999999999999,-0.11335500000000001,False,TRAIL
KELTNER,XRPUSDT,1,1778774400000,1778817600000,1.5164,1.4628999999999999,3,-3.528092851490379,-0.018567,-3.6466598514903787,False,TRAIL
KELTNER,XRPUSDT,-1,1779062400000,1779566400000,1.3922,1.3585249999999998,35,2.4188335009337982,-0.040195999999999996,2.2786375009337982,True,TRAIL
KELTNER,XRPUSDT,-1,1779912000000,1779984000000,1.3069,1.3254249999999999,5,-1.4174764710383276,-0.018726999999999997,-1.5362034710383277,False,TRAIL
KELTNER,XRPUSDT,-1,1780372800000,1780401600000,1.2673,1.2673,2,-0.0,-0.001397,-0.10139700000000001,False,TRAIL
KELTNER,XRPUSDT,-1,1780416000000,1780675200000,1.2208,1.072085714285715,18,12.181707545403434,-0.036821,12.044886545403434,True,TP
KELTNER,XRPUSDT,-1,1780689600000,1780920000000,1.097,1.1763142857142856,16,-7.23010808699049,-0.05255699999999999,-7.382665086990491,False,TRAIL
KELTNER,XRPUSDT,1,1781510400000,1781568000000,1.2315,1.2315,4,0.0,-0.000335,-0.10033500000000001,False,TRAIL
KELTNER,XRPUSDT,1,1781582400000,1781712000000,1.2346,1.2346,9,0.0,0.010809000000000001,-0.08919099999999999,False,TRAIL
KELTNER,XRPUSDT,-1,1781827200000,1782432000000,1.1387,1.0093571428571433,42,11.358817699381465,-0.079024,11.179793699381465,True,TP
KELTNER,XRPUSDT,-1,1782460800000,1782576000000,1.0221,1.075842857142857,8,-5.258082099878396,-0.051608999999999995,-5.409691099878397,False,TRAIL
KELTNER,XRPUSDT,1,1782979200000,1783339200000,1.0836,1.1200250000000003,25,3.36148025101517,-0.024906,3.2365742510151696,True,TRAIL
