signal_time,entry_time,entry_price,qty,notional,entry_fee,layer,exit_time,exit_price,exit_fee,net_pnl
1610200799999,1610200800000,16.16,3.094059405940594,50.0,0.0375,1,1610305200000,16.432,0.03813118811881188,0.7659529702970304
1610215199999,1610215200000,16.853,2.9668308313059986,50.0,0.0375,2,1610305200000,16.432,0.036563223165015125,-1.3230990031448528
1610240399999,1610240400000,18.307,2.7311957174851154,50.0,0.0375,3,1610305200000,16.432,0.03365925602228656,-5.1921512263068745
1610636399999,1610636400000,16.41,3.0469226081657528,50.0,0.0375,1,1610823600000,20.744,0.04740402193784278,13.120458561852532
1610643599999,1610643600000,16.607,3.010778587342687,50.0,0.0375,2,1610823600000,20.744,0.04684169326187753,12.371249322574828
1610654399999,1610654400000,17.268,2.8955293027565436,50.0,0.0375,3,1610823600000,20.744,0.045048644892286306,9.982311211489455
1610902799999,1610902800000,21.733,2.300648782956794,50.0,0.0375,1,1610974800000,21.577,0.03723082409239406,-0.43363203423365204
1611046799999,1611046800000,22.611,2.2113130777055416,50.0,0.0375,1,1611061200000,21.821,0.036189797001459474,-1.8206271283888342
1611183599999,1611183600000,21.489,2.326771836753688,50.0,0.0375,1,1611198000000,21.392,0.03733072734887617,-0.3005275955139822
1611323999999,1611324000000,21.621,2.3125664862864808,50.0,0.0375,1,1611568800000,24.204,0.041980019425558485,5.893879214652424
1611338399999,1611338400000,22.299,2.2422530158303062,50.0,0.0375,2,1611568800000,24.204,0.040703618996367555,4.193288376160369
1611381599999,1611381600000,23.411,2.135748152577848,50.0,0.0375,3,1611568800000,24.204,0.03877023621374568,1.617378048780496
1611827999999,1611828000000,23.72,2.1079258010118043,50.0,0.0375,1,1611867600000,23.292,0.036823355817875214,-0.9765155986509256
1611835199999,1611835200000,24.355,2.0529665366454526,50.0,0.0375,2,1611867600000,23.292,0.035863272428659415,-2.255666700882769
1612029599999,1612029600000,23.761,2.104288540044611,50.0,0.0375,1,1612069200000,23.274,0.036731408610748716,-1.0990199276124657
1612231199999,1612231200000,23.21,2.1542438604049976,50.0,0.0375,1,1612281600000,22.815,0.03686180525635502,-0.9252881301163342
1612306799999,1612306800000,23.845,2.0968756552736423,50.0,0.0375,1,1612429200000,24.049,0.037820821975256866,0.35244181170055955
1612321199999,1612321200000,24.137,2.0715084724696524,50.0,0.0375,2,1612429200000,24.049,0.03736328044081701,-0.2571560260181428
1612349999999,1612350000000,24.809,2.0153976379539684,50.0,0.0375,3,1612429200000,24.049,0.03635122334636624,-1.6055534281913766
1612493999999,1612494000000,25.8,1.937984496124031,50.0,0.0375,1,1612576800000,25.04,0.036395348837209296,-1.5467635658914802
1612508399999,1612508400000,26.63,1.877581674802854,50.0,0.0375,2,1612576800000,25.04,0.0352609838527976,-3.0581158467893403
1612781999999,1612782000000,25.305,1.9758940920766648,50.0,0.0375,1,1612810800000,25.153,0.03727474807350326,-0.375110650069152
1612861199999,1612861200000,26.186,1.9094172458565646,50.0,0.0375,1,1612990800000,26.162,0.03746563048957458,-0.12079164439013682
1612893599999,1612893600000,26.676,1.8743439796071377,50.0,0.0375,2,1612990800000,26.162,0.03677744039586145,-1.0376902459139274
1612907999999,1612908000000,26.907,1.8582524993496117,50.0,0.0375,3,1612990800000,26.162,0.0364617014159884,-1.4583598134314486
1613033999999,1613034000000,27.724,1.8034915596595007,50.0,0.0375,1,1613098800000,27.406,0.03706986726302121,-0.6480801832347453
1613041199999,1613041200000,27.94,1.7895490336435218,50.0,0.0375,2,1613098800000,27.406,0.03678328561202577,-1.0299024695776695
1613138399999,1613138400000,28.519,1.7532171534766297,50.0,0.0375,1,1613354400000,31.335,0.04120279462814265,4.858356709562054
1613145599999,1613145600000,28.484,1.7553714365959836,50.0,0.0375,2,1613354400000,31.335,0.04125342297430136,4.9258105427608445
1613170799999,1613170800000,31.182,1.6034891924828427,50.0,0.0375,3,1613354400000,31.335,0.037684000384837414,0.17014984606504555
1613613599999,1613613600000,33.232,1.5045739046701974,50.0,0.0375,1,1613638800000,32.486,0.03665819090033702,-1.196570323784313
1613728799999,1613728800000,33.928,1.4737090308889413,50.0,0.0375,1,1613862000000,33.934,0.037506631690639,-0.06616437750530793
1613757599999,1613757600000,35.062,1.4260452911984485,50.0,0.0375,2,1613862000000,33.934,0.03629356568364611,-1.682372654155499
1613822399999,1613822400000,36.015,1.3883104262113009,50.0,0.0375,3,1613862000000,33.934,0.035333194502290714,-2.9619071914480117
1613937599999,1613937600000,35.272,1.417555001134044,50.0,0.0375,1,1613941200000,34.481,0.03665903549557723,-1.1954450413926012
1614653999999,1614654000000,29.014,1.7233059902116221,50.0,0.0375,1,1614830400000,29.251,0.037806317639760126,0.33311720204039974
1614754799999,1614754800000,30.559,1.6361791943453647,50.0,0.0375,2,1614830400000,29.251,0.0358949082103472,-2.2135172944140806
1614761999999,1614762000000,31.04,1.6108247422680413,50.0,0.0375,3,1614830400000,29.251,0.035338675902061856,-2.9546041398195855
1615085999999,1615086000000,28.791,1.7366538154284326,50.0,0.0375,1,1615122000000,28.336,0.03690736688548505,-0.864584852905422
1615179599999,1615179600000,29.089,1.7188628003712745,50.0,0.0375,1,1615345200000,30.191,0.03892064010450686,1.8177661659046378
1615211999999,1615212000000,29.889,1.672856234735187,50.0,0.0375,2,1615345200000,30.191,0.037878901937167524,0.42982368095285894
1615229999999,1615230000000,30.885,1.618908855431439,50.0,0.0375,3,1615345200000,30.191,0.03665735794074793,-1.1976801036101734
1615499999999,1615500000000,30.33,1.6485328058028357,50.0,0.0375,1,1615503600000,30.021,0.0371179525222552,-0.5840145895153256
1615989599999,1615989600000,29.954,1.669226146758363,50.0,0.0375,1,1616097600000,29.166,0.03651348734726581,-1.3893636909928504
1616155199999,1616155200000,30.487,1.6400432971430448,50.0,0.0375,1,1616187600000,30.015,0.03691942467281137,-0.8485198609243184
1616209199999,1616209200000,30.752,1.625910509885536,50.0,0.0375,1,1616274000000,30.26,0.036900039021852245,-0.8743480098855286
1616230799999,1616230800000,31.09,1.608234158893535,50.0,0.0375,2,1616274000000,30.26,0.036498874236088774,-1.40883322611772
1616237999999,1616238000000,31.315,1.596678907871627,50.0,0.0375,3,1616274000000,30.26,0.036236627814146584,-1.7582328756187082
1617008399999,1617008400000,27.605,1.8112660749864156,50.0,0.0375,1,1617141600000,27.756,0.03770512588299221,0.19829605143995507
1617037199999,1617037200000,28.449,1.7575310204225103,50.0,0.0375,2,1617141600000,27.756,0.0365865232521354,-1.292055520404935
1617105599999,1617105600000,28.627,1.746602857442275,50.0,0.0375,3,1617141600000,27.756,0.03635903168337584,-1.5951501205155894
1617217199999,1617217200000,28.297,1.7669717637912146,50.0,0.0375,1,1617465600000,31.101,0.041215941619252926,4.875872884051313
1617224399999,1617224400000,28.487,1.7551865763330643,50.0,0.0375,2,1617465600000,31.101,0.04094104328290097,4.509616667251729
1617375599999,1617375600000,30.906,1.6178088397075003,50.0,0.0375,3,1617465600000,31.101,0.03773660454280722,0.2402361192001564
1617548399999,1617548400000,31.28,1.59846547314578,50.0,0.0375,1,1617552000000,31.148,0.03734175191815857,-0.28583919437340055
1617559199999,1617559200000,31.451,1.5897745699659789,50.0,0.0375,1,1617562800000,31.08,0.03705764522590697,-0.6643640106832848
1617634799999,1617634800000,31.561,1.584233706156332,50.0,0.0375,1,1617789600000,32.656,0.038801051931180885,1.6584348563099964
1617713999999,1617714000000,33.773,1.4804725668433363,50.0,0.0375,2,1617789600000,32.656,0.036259734107127,-1.7274475912711353
1617929999999,1617930000000,33.134,1.5090239633005371,50.0,0.0375,1,1617958800000,32.179,0.03641916158628599,-1.515037046538302
1618030799999,1618030800000,32.897,1.5198954311943338,50.0,0.0375,1,1618059600000,32.117,0.036610861172751315,-1.2596292975043384
1618131599999,1618131600000,32.841,1.5224871349837092,50.0,0.0375,1,1618221600000,32.772,0.03742121129076459,-0.17997282360464908
1618156799999,1618156800000,33.783,1.4800343367966136,50.0,0.0375,2,1618221600000,32.772,0.03637776396412397,-1.5701924784655064
1618163999999,1618164000000,33.972,1.4718003061344636,50.0,0.0375,3,1618221600000,32.772,0.03617537972447898,-1.8398357470858415
1618315199999,1618315200000,33.726,1.4825357291110717,50.0,0.0375,1,1618570800000,40.047,0.04452833125778331,9.289080012453306
1618325999999,1618326000000,34.373,1.4546300875687315,50.0,0.0375,2,1618570800000,40.047,0.04369017833764874,8.172380938527334
