signal_time,entry_time,entry_price,qty,notional,entry_fee,layer,exit_time,exit_price,exit_fee,net_pnl
1612425599999,1612425600000,0.051141,977.6891339629651,50.0,0.0375,1,1613102400000,0.063108,0.046275004399601104,11.616230861735199
1612727999999,1612728000000,0.069288,721.6256783281376,50.0,0.0375,2,1613102400000,0.063108,0.034155264980949084,-4.5313019570488375
1615219199999,1615219200000,0.057185,874.3551630672379,50.0,0.0375,1,1615348800000,0.055511,0.03640224709276908,-1.5375727900673284
1615665599999,1615665600000,0.060914,820.8293659913977,50.0,0.0375,1,1615795200000,0.056347,0.034688454214137965,-3.820916168696853
1617278399999,1617278400000,0.066511,751.7553487393063,50.0,0.0375,1,1617494400000,0.05556,0.031325645381966895,-8.301298469426113
1617667199999,1617667200000,0.060082,832.1959988016378,50.0,0.0375,1,1619064000000,0.274043,0.1710431160746979,177.84894498352253
1617753599999,1617753600000,0.064448,775.819265143992,50.0,0.0375,2,1619064000000,0.274043,0.15945587915839124,162.4108829986966
1618113599999,1618113600000,0.066185,755.4581853894388,50.0,0.0375,3,1619064000000,0.274043,0.15527102062400847,156.83525647805394
1619611199999,1619611200000,0.319953,156.27295258991165,50.0,0.0375,1,1620561600000,0.462824,0.05424515475710496,22.23512785471616
1619654399999,1619654400000,0.323483,154.56762797426757,50.0,0.0375,2,1620561600000,0.462824,0.05365320588717182,21.446454643675246
1619841599999,1619841600000,0.350077,142.8257211984792,50.0,0.0375,3,1620561600000,0.462824,0.04957737869097371,16.016094209273966
1627271999999,1627272000000,0.2243,222.91573785109227,50.0,0.0375,1,1627329600000,0.2174,0.0363464110566206,-1.6119650022291538
1627790399999,1627790400000,0.21678,230.64858381769537,50.0,0.0375,1,1627862400000,0.20412,0.035309991696650986,-2.9928210628286736
1628265599999,1628265600000,0.20476,244.18831803086542,50.0,0.0375,1,1629288000000,0.28628,0.05242967376440712,19.81630201211174
1628308799999,1628308800000,0.21524,232.29882921390077,50.0,0.0375,2,1629288000000,0.28628,0.049876881620516636,16.41513194573499
1628697599999,1628697600000,0.27642,180.8841617827943,50.0,0.0375,3,1629288000000,0.28628,0.038837638376383765,1.7071801968019655
1630871999999,1630872000000,0.31027,161.1499661585071,50.0,0.0375,1,1631001600000,0.299,0.036137879911045216,-1.8897979985174218
1633449599999,1633449600000,0.26005,192.27071716977505,50.0,0.0375,1,1633910400000,0.22881,0.032995097096712174,-6.077032301480477
1634558399999,1634558400000,0.25908,192.9905820595955,50.0,0.0375,1,1634918400000,0.23962,0.034683302454840206,-3.8277800293345607
1635076799999,1635076800000,0.26441,189.10026095836014,50.0,0.0375,1,1635321600000,0.2499,0.035442116410120655,-2.8167869029159207
1635119999999,1635120000000,0.27603,181.1397311886389,50.0,0.0375,2,1635321600000,0.2499,0.033950114118030644,-4.804631290077166
1635407999999,1635408000000,0.32851,152.20236826885025,50.0,0.0375,1,1635652800000,0.26802,0.03059495905756293,-9.27481621564032
1635436799999,1635436800000,0.31881,156.83322355007687,50.0,0.0375,2,1635652800000,0.26802,0.0315258304319187,-8.034585254540316
1636358399999,1636358400000,0.27321,183.00940668350353,50.0,0.0375,1,1636574400000,0.26177,0.03592977929065554,-2.167057391749934
1639483199999,1639483200000,0.21092,237.0567039635881,50.0,0.0375,1,1639497600000,0.1886,0.03353167077564954,-5.362137303242937
1642147199999,1642147200000,0.19619,254.8549875121056,50.0,0.0375,1,1642392000000,0.16967,0.032430934298384215,-6.8286852031194325
1644206399999,1644206400000,0.15925,313.9717425431711,50.0,0.0375,1,1644537600000,0.15138,0.03564678178963893,-2.5441043956043985
1644249599999,1644249600000,0.16079,310.96461222712855,50.0,0.0375,2,1644537600000,0.15138,0.03530536724920704,-2.9989823683064913
1648051199999,1648051200000,0.12521,399.32912706652826,50.0,0.0375,1,1648756800000,0.13808,0.04135452439900967,5.060511340947217
1648425599999,1648425600000,0.1447,345.54250172771253,50.0,0.0375,2,1648756800000,0.13808,0.03578438147892191,-2.3607757429163727
1649073599999,1649073600000,0.15507,322.43502934158766,50.0,0.0375,1,1649289600000,0.14322,0.03463435867672664,-3.892989456374542
1649174399999,1649174400000,0.16176,309.0999010880317,50.0,0.0375,2,1649289600000,0.14322,0.03320196587537092,-5.801414132047475
1649620799999,1649620800000,0.15661,319.2644147883277,50.0,0.0375,1,1649649600000,0.14626,0.03502170998020561,-3.3769084030393928
1650023999999,1650024000000,0.14782,338.2492220267893,50.0,0.0375,1,1650110400000,0.14397,0.03652330537139764,-1.3762828101745428
1650916799999,1650916800000,0.16202,308.6038760646834,50.0,0.0375,1,1651003200000,0.14053,0.03252607702752747,-6.70192337365757
1650959999999,1650960000000,0.16111,310.3469679101235,50.0,0.0375,2,1651003200000,0.14053,0.03270979455030724,-6.457150394140653
1656316799999,1656316800000,0.0769,650.1950585175553,50.0,0.0375,1,1656345600000,0.07173,0.034978868660598184,-3.4339873211963536
1656979199999,1656979200000,0.06934,721.0845111047015,50.0,0.0375,1,1657022400000,0.06631,0.03586133544851457,-2.2582474040957607
1657223999999,1657224000000,0.07111,703.1359864997889,50.0,0.0375,1,1657425600000,0.06804,0.03588102939108423,-2.232008507945443
1657252799999,1657252800000,0.07209,693.5774726036898,50.0,0.0375,2,1657425600000,0.06804,0.03539325842696629,-2.881882022471912
1658303999999,1658304000000,0.07532,663.8343069569836,50.0,0.0375,1,1658577600000,0.06638,0.033048990971853424,-6.0052276951672905
1659023999999,1659024000000,0.0681,734.2143906020559,50.0,0.0375,1,1659412800000,0.06591,0.03629405286343613,-1.6817235682819374
1659067199999,1659067200000,0.07161,698.2265046781176,50.0,0.0375,2,1659412800000,0.06591,0.03451508169250105,-4.051906158357772
1659686399999,1659686400000,0.06904,724.217844727694,50.0,0.0375,1,1659844800000,0.06831,0.03710349073001158,-0.603282517381237
