open_time,open,high,low,close,volume,quote_vol,close_time,upper,lower,sma50,sma100,sma150,sma200,entry,exit
1609459200000,28948.19,29546.42,28706.0,29302.11,43210.161,1263866286.4169998,1609473599999,,,,,,,False,False
1609473600000,29302.11,29422.32,28822.0,29107.71,26682.086,777637669.879,1609487999999,,,,,,,False,False
1609488000000,29107.72,29454.45,28900.0,29341.99,29562.63,863451120.354,1609502399999,,,,,,,False,False
1609502400000,29342.0,29668.86,29043.75,29210.84,49142.952,1443531477.7659998,1609516799999,,,,,,,False,False
1609516800000,29210.85,29388.1,28627.12,29048.47,43668.17,1270055828.618,1609531199999,,,,,,,False,False
1609531200000,29048.48,29350.0,28886.37,29337.16,18450.398999999998,538962641.0508,1609545599999,,,,,,,False,False
1609545600000,29337.15,29500.0,28958.24,29364.67,29426.166,861354325.574,1609559999999,,,,,,,False,False
1609560000000,29364.68,29878.0,29230.0,29777.33,36908.714,1093146543.5419998,1609574399999,,,,,,,False,False
1609574400000,29778.77,29950.0,29491.09,29775.52,44090.157,1312125770.49,1609588799999,,,,,,,False,False
1609588800000,29775.0,31873.02,29759.68,31717.01,144214.429,4461041602.111,1609603199999,,,,,,,False,False
1609603200000,31720.79,33480.0,31718.43,33115.41,153245.839,5006294336.429,1609617599999,,,,,,,False,False
1609617600000,33115.41,33146.49,30528.0,32199.91,137655.775,4388976036.566,1609631999999,,,,,,,False,False
1609632000000,32198.41,32928.16,32000.02,32601.49,40696.593,1324664231.309,1609646399999,,,,,,,False,False
1609646400000,32601.49,34832.25,32472.0,34472.24,111294.25200000001,3779979671.321,1609660799999,,,,,,,False,False
1609660800000,34476.0,34743.92,33457.0,34464.06,96700.107,3301708739.236,1609675199999,,,,,,,False,False
1609675200000,34464.07,34663.0,32826.35,33540.46,94643.927,3200435577.835,1609689599999,,,,,,,False,False
1609689600000,33538.81,33886.96,32400.0,32823.72,86004.342,2837596318.038,1609703999999,,,,,,,False,False
1609704000000,32823.72,33948.13,32703.33,33054.53,58147.768,1944726873.784,1609718399999,,,,,,,False,False
1609718400000,33053.93,33647.69,32457.0,33562.22,46061.748,1523241241.099,1609732799999,,,,,,,False,False
1609732800000,33562.23,33653.56,31692.1,32186.58,70760.005,2317342657.0889997,1609747199999,35078.23350866784,28090.129704371615,,,,,False,False
1609747200000,32187.38,32642.7,27800.0,30760.39,185511.50900000002,5646404035.028001,1609761599999,35142.165802777636,27952.030824447218,,,,,False,False
1609761600000,30757.33,32190.01,30472.48,31758.38,90364.403,2837395397.202,1609775999999,35152.37661576606,28104.689327022093,,,,,False,False
1609776000000,31755.02,31940.0,30661.66,31689.27,71952.622,2248876552.8780003,1609790399999,35133.37523211448,28265.969125501004,,,,,False,False
1609790400000,31691.15,32075.19,30900.0,32031.07,41477.736000000004,1305935952.957,1609804799999,35113.020395425694,28429.62141454427,,,,,False,False
1609804800000,32029.55,32900.0,31155.17,31217.58,71235.47899999999,2298973483.347,1609819199999,35088.662763942244,28679.400697884033,,,,,False,False
1609819200000,31218.96,31575.46,29900.0,30844.23,103862.061,3204760711.522,1609833599999,34976.64419359056,28811.406914688432,,,,,False,False
1609833600000,30844.25,31850.0,30840.0,31824.53,48811.217000000004,1533758228.411,1609847999999,34844.6544679755,29020.853566930273,,,,,False,False
1609848000000,31816.47,32450.05,31142.74,32133.79,60353.728,1922691630.5949998,1609862399999,34719.48465083696,29219.81290602876,,,,,False,False
1609862400000,32130.05,34300.0,31802.25,33747.0,88437.87599999999,2927684059.632,1609876799999,34672.219888865904,29419.058733694874,,,,,False,False
1609876800000,33747.0,34500.0,33405.0,33999.52,61020.472,2071485345.0440001,1609891199999,34800.58464203337,29568.042001793965,,,,,False,False
1609891200000,33999.51,34244.66,33356.46,34182.5,51226.021,1734122386.873,1609905599999,34870.7824767042,29559.388245923394,,,,,False,False
1609905600000,34182.5,35948.66,34173.2,34718.61,101468.715,3562750251.637,1609919999999,35231.37907857424,29612.81155994651,,,,,False,False
1609920000000,34716.88,35350.0,33650.0,34994.66,78586.33499999999,2709090325.7139997,1609934399999,35446.51955911097,29611.07833151968,,,,,False,False
1609934400000,34994.67,35195.53,34113.48,34606.4,52222.198000000004,1808369372.733,1609948799999,35495.69144405698,29582.05777002723,,,,,False,False
1609948800000,34606.39,35749.67,34371.33,34861.7,62878.183,2207182054.752,1609963199999,35640.554437790284,29544.54694065402,,,,,False,False
1609963200000,34861.71,37037.51,34330.0,36823.68,97638.378,3493701660.458,1609977599999,36028.38328925181,29514.845634446367,,,,,False,False
1609977600000,36825.77,37795.42,36500.0,37555.54,65150.225,2417331906.104,1609991999999,36580.45429921347,29336.285607649912,,,,,False,False
1609992000000,37554.98,37790.36,36751.0,36906.64,44904.742,1674110468.0300002,1610006399999,37056.81995258466,29193.629378973757,,,,,False,False
1610006400000,36909.86,38055.0,36337.36,37920.0,50755.317,1887926608.302,1610020799999,37537.59136717966,29152.959241273762,,,,,False,False
1610020800000,37919.72,39050.0,37558.8,39049.99,71581.266,2741980465.8640003,1610035199999,38144.15148620072,29121.240418535257,,,,,False,False
1610035200000,39050.0,40565.62,36690.56,39128.05,211417.177,8233855051.701,1610049599999,38964.868799807315,29818.417262885123,,,,,False,False
1610049600000,39128.04,40129.87,38426.23,39498.92,76339.18100000001,3000355004.789,1610063999999,39568.21489551726,30011.192568840946,,,,,False,False
1610064000000,39498.32,39818.77,36539.77,38374.71,94854.418,3612280184.192,1610078399999,40016.831668051265,30366.54409013273,,,,,False,False
1610078400000,38374.72,39200.0,37615.0,38965.76,50960.45,1963159150.207,1610092799999,40303.83445420981,30703.82173137697,,,,,False,False
1610092800000,38965.8,41800.0,38250.87,41399.98,97659.08,3930151898.283,1610107199999,40973.6357561269,31038.81336058321,,,,,False,False
1610107200000,41399.98,42125.51,39726.37,40879.4,114343.463,4706240252.16,1610121599999,41491.969229205424,31595.629399560912,,,,,False,False
1610121600000,40877.97,41689.84,39800.0,40426.44,74496.712,3038049320.892,1610135999999,41821.954997929744,32094.06031397748,,,,,False,False
1610136000000,40426.44,41000.0,38655.0,40637.23,85766.70300000001,3417385048.761,1610150399999,41981.2951682777,32714.246102168432,,,,,False,False
1610150400000,40638.91,41045.93,39545.0,40275.85,47033.184,1893230055.253,1610164799999,42207.859098478795,33265.4005265288,,,,,False,False
1610164800000,40275.84,40555.0,38733.28,39683.38,52466.203,2074896304.911,1610179199999,42321.70757623965,33636.47530689903,34177.9726,,,,False,False
1610179200000,39683.38,41375.0,39330.24,40639.04,54381.641,2202511815.2320004,1610193599999,42431.008815394074,34058.716081316496,34404.7112,,,,False,False
1610193600000,40639.69,41539.88,40250.0,40600.0,44530.016,1821393735.442,1610207999999,42623.62781050357,34361.459800464436,34634.557,,,,False,False
1610208000000,40600.01,40980.48,39850.0,40769.42,32067.013,1298469164.3439999,1610222399999,42639.70853696912,34854.79303585286,34863.1056,,,,False,False
1610222400000,40769.42,40892.0,39901.0,40136.04,30404.748,1230021938.226,1610236799999,42532.66977991305,35337.3318983375,35081.609599999996,,,,False,False
1610236800000,40136.05,41412.12,40125.56,40393.5,43262.566,1768618905.471,1610251199999,42430.33413697219,35845.10499992153,35308.5102,,,,False,False
1610251200000,40388.17,41153.43,40100.0,41056.69,29130.303,1185583572.025,1610265599999,42372.141419683874,36475.701789374885,35542.9008,,,,False,False
1610265600000,41056.69,41226.26,38847.01,39233.99,71766.663,2878434658.743,1610279999999,42343.05722012697,36714.57159049869,35740.2872,,,,False,False
1610280000000,39233.99,40118.09,38500.0,39723.0,66000.225,2608796145.169,1610294399999,42191.95637419425,36913.92883517603,35939.200600000004,,,,False,False
1610294400000,39723.0,39813.81,37184.9,37531.91,107252.23800000001,4111531927.089,1610308799999,42021.641461369974,37063.9155561742,36094.3284,,,,False,False
1610308800000,37533.15,39080.0,35268.0,38221.67,119347.053,4474128226.055,1610323199999,42018.50406324162,36631.97354408932,36224.421599999994,,,,False,False
1610323200000,38200.01,38322.18,33600.0,35473.52,150147.34600000002,5410498032.815,1610337599999,42143.01486387009,35955.80507606153,36271.5838,,,,False,True
1610337600000,35469.47,36003.03,32600.0,34399.95,185211.133,6348293415.400001,1610351999999,42579.78205375591,35015.311632067736,36315.5846,,,,False,False
1610352000000,34399.95,36399.99,34077.0,34218.66,99708.144,3517802922.2990003,1610366399999,42785.494937918025,34654.5670687471,36347.928,,,,False,False
1610366400000,34225.1,35146.14,31146.15,31618.49,204420.217,6772314892.36,1610380799999,43082.572832858845,33647.50980828652,36290.852999999996,,,,False,False
1610380800000,31618.49,33570.58,30448.0,32282.08,169217.959,5395594306.74,1610395199999,43285.255345293044,32619.612951073985,36247.2134,,,,False,False
1610395200000,32284.74,35619.0,31441.65,35408.46,97570.852,3297653025.74,1610409599999,43086.871870468356,31903.29884047725,36284.5734,,,,False,False
1610409600000,35406.92,35536.55,33727.32,35020.0,61524.382,2132609820.604,1610423999999,42885.0901084548,31592.299893222185,36328.498999999996,,,,False,False
1610424000000,35019.09,36693.44,34543.79,36452.84,64194.518,2292037204.545,1610438399999,42680.46716482198,31389.99171413219,36396.4652,,,,False,False
1610438400000,36447.1,36550.0,34789.92,35451.0,70760.384,2522354645.9119997,1610452799999,42444.34578343233,31240.070882603923,36434.2408,,,,False,True
1610452800000,35452.47,35720.0,32600.0,33861.95,117197.31700000001,3982796516.11,1610467199999,42250.53328596669,30877.883979724647,36467.7482,,,,False,False
1610467200000,33861.94,35584.79,33840.77,34722.18,65893.912,2293728430.677,1610481599999,41916.07806868984,30703.213266003662,36546.984,,,,False,False
1610481600000,34722.18,35075.21,33300.0,34056.9,69495.18,2367169321.002,1610495999999,41516.27944232327,30567.102156509936,36592.9544,,,,False,False
1610496000000,34065.53,34430.0,32420.0,33842.49,90756.065,3019162238.716,1610510399999,41164.41883924628,30380.66952171382,36636.0188,,,,False,False
1610510400000,33843.03,35200.0,32827.5,35019.26,67453.618,2280784973.1800003,1610524799999,40745.66433411058,30319.897305911014,36695.7826,,,,False,False
1610524800000,35019.26,35325.39,34212.39,34428.04,66588.97200000001,2313988902.9309998,1610539199999,40167.87622754588,30478.625610338873,36759.991799999996,,,,False,False
1610539200000,34431.81,35188.45,34035.0,34711.76,56667.081999999995,1958327816.139,1610553599999,39555.06489105454,30748.146594704936,36837.342399999994,,,,False,False
1610553600000,34711.35,36235.59,34421.39,36035.43,49534.865000000005,1752132754.224,1610567999999,38837.71577069315,30988.618683097153,36921.5604,,,,False,False
