signal_time,entry_time,entry_price,qty,notional,entry_fee,layer,exit_time,exit_price,exit_fee,net_pnl
1635883199999,1635883200000,217.25,0.23014959723820483,50.0,0.0375,1,1636516800000,236.61,0.040841772151898735,4.377354430379748
1635969599999,1635969600000,234.68,0.21305607635929777,50.0,0.0375,2,1636516800000,236.61,0.03780839867053008,0.33588982870291917
1636214399999,1636214400000,253.21,0.19746455511235733,50.0,0.0375,3,1636516800000,236.61,0.035041566288851154,-3.3504531811539793
1636948799999,1636948800000,243.71,0.20516187271757416,50.0,0.0375,1,1637020800000,238.18,0.03664909113290386,-1.2086942472610844
1638374399999,1638374400000,229.51,0.21785543113589823,50.0,0.0375,1,1638561600000,212.75,0.03476155723062176,-3.7235185830682753
1640361599999,1640361600000,195.45,0.25581990278843697,50.0,0.0375,1,1640390400000,190.37,0.03652532617037606,-1.373590432335631
1640577599999,1640577600000,201.02,0.24873146950552183,50.0,0.0375,1,1640707200000,185.57,0.03461782409710477,-3.915019027957419
1644249599999,1644249600000,121.31,0.4121671750061825,50.0,0.0375,1,1644264000000,120.04,0.03710741076580661,-0.5980597230236583
1646193599999,1646193600000,104.25,0.47961630695443647,50.0,0.0375,1,1646280000000,98.34,0.03537410071942446,-2.907406474820141
1647705599999,1647705600000,94.04,0.5316886431305827,50.0,0.0375,1,1647820800000,88.62,0.035338685665674184,-2.9545911314334306
1648051199999,1648051200000,95.68,0.5225752508361203,50.0,0.0375,1,1649203200000,126.88,0.04972826086956521,16.217119565217367
1648108799999,1648108800000,97.11,0.5148800329523221,50.0,0.0375,2,1649203200000,126.88,0.048995983935742976,15.241482597054892
1648425599999,1648425600000,107.04,0.4671150971599402,50.0,0.0375,3,1649203200000,126.88,0.04445067264573991,9.185612855007472
1656071999999,1656072000000,40.28,1.2413108242303872,50.0,0.0375,1,1656360000000,38.34,0.03569389275074479,-2.481336891757691
1656100799999,1656100800000,41.17,1.2144765606023804,50.0,0.0375,2,1656360000000,38.34,0.03492227350012145,-3.5093909400048546
1657209599999,1657209600000,38.29,1.3058239749281797,50.0,0.0375,1,1657512000000,35.8,0.035061373726821624,-3.324063071297991
1657828799999,1657828800000,36.37,1.3747594171020072,50.0,0.0375,1,1658520000000,40.21,0.041459307121253786,5.20011685455046
1657915199999,1657915200000,38.82,1.287995878413189,50.0,0.0375,2,1658520000000,40.21,0.038842735703245757,1.7139715352910883
