signal_time,entry_time,entry_price,qty,notional,entry_fee,layer,exit_time,exit_price,exit_fee,net_pnl
1610189999999,1610190000000,454.06,0.11011760560278377,50.0,0.0375,1,1610334000000,541.44,0.04471655728317844,9.539859820288074
1610197199999,1610197200000,453.48,0.11025844579694805,50.0,0.0375,2,1610334000000,541.44,0.04477374966922466,9.616059142630329
1610211599999,1610211600000,501.44,0.09971282705807274,50.0,0.0375,3,1610334000000,541.44,0.040491384811742186,3.910521697511166
1610621999999,1610622000000,511.93,0.09766960326607153,50.0,0.0375,1,1610690400000,499.56,0.036593870255699025,-1.2822668626570022
1610632799999,1610632800000,517.17,0.09668000850784075,50.0,0.0375,2,1610690400000,499.56,0.0362230987876327,-1.7762580486107056
1610643599999,1610643600000,526.26,0.09501007106753316,50.0,0.0375,3,1610690400000,499.56,0.03559742332687265,-2.609866320830007
1610974799999,1610974800000,508.35,0.09835743090390478,50.0,0.0375,1,1610978400000,496.77,0.03664576571259958,-1.2131248155798233
1611014399999,1611014400000,509.78,0.09808152536388247,50.0,0.0375,1,1611100800000,507.84,0.03735729138059555,-0.26513545058652566
1611021599999,1611021600000,518.46,0.0964394553099564,50.0,0.0375,2,1611100800000,507.84,0.03673185973845619,-1.0984188751302058
1611925199999,1611925200000,429.24,0.11648495014444134,50.0,0.0375,1,1611932400000,424.3,0.03706842325971484,-0.6500040769732521
1612169999999,1612170000000,417.54,0.11974900608324951,50.0,0.0375,1,1612177200000,414.69,0.037244036499497056,-0.41602870383675705
1612180799999,1612180800000,432.75,0.11554015020219527,50.0,0.0375,1,1612188000000,413.74,0.035852686308492206,-2.2697709416522245
1612259999999,1612260000000,427.11,0.11706586125354124,50.0,0.0375,1,1612429200000,432.26,0.0379521668890918,0.5274370185666456
1612321199999,1612321200000,438.6,0.11399908800729594,50.0,0.0375,2,1612429200000,432.26,0.03695793433652531,-0.7972121523027823
1612375199999,1612375200000,449.33,0.11127678988716534,50.0,0.0375,3,1612429200000,432.26,0.03607537889746957,-1.973070182271384
1612511999999,1612512000000,436.77,0.11447672688142502,50.0,0.0375,1,1612519200000,432.11,0.03709990383954943,-0.6080614511069825
1612526399999,1612526400000,438.64,0.1139886923217217,50.0,0.0375,1,1612544400000,433.62,0.03707083257340872,-0.6467940680284471
1612569599999,1612569600000,448.34,0.11152250524155775,50.0,0.0375,1,1612663200000,449.88,0.037628808493554,0.09661584957844979
1612789199999,1612789200000,467.59,0.10693128595564491,50.0,0.0375,1,1612962000000,492.66,0.03951057550418102,2.603756763403845
1612832399999,1612832400000,494.2,0.10117361392148928,50.0,0.0375,2,1612962000000,492.66,0.037383144475920685,-0.23069050991500575
1612846799999,1612846800000,503.37,0.09933051234678268,50.0,0.0375,3,1612962000000,492.66,0.03670212765957447,-1.1380319148936153
1613041199999,1613041200000,520.04,0.09614645027305592,50.0,0.0375,1,1613358000000,650.01,0.046872115606491814,12.41178202638259
1613048399999,1613048400000,532.1,0.09396729937981582,50.0,0.0375,2,1613358000000,650.01,0.04580976320240556,10.996374506671673
1613095199999,1613095200000,548.01,0.09123921096330359,50.0,0.0375,3,1613358000000,650.01,0.044479799638692724,9.224419718618273
1613721599999,1613721600000,717.74,0.06966310920388999,50.0,0.0375,1,1613754000000,704.54,0.03681033521888149,-0.9938633767102288
