open_time,open,high,low,close,volume,quote_vol,close_time,upper,lower,sma50,sma100,sma150,sma200,entry,exit
1632960000000,144.8,154.5,143.9,153.3,505878.24,76383184.6256,1633046399999,,,,,,,False,False
1633046400000,153.2,168.1,151.1,166.2,701432.9169999999,113134956.7649,1633132799999,,,,,,,False,False
1633132800000,166.1,172.8,164.4,168.9,427845.773,72335144.5985,1633219199999,,,,,,,False,False
1633219200000,168.9,175.0,165.7,170.5,437060.787,74333713.9009,1633305599999,,,,,,,False,False
1633305600000,170.5,170.9,161.3,167.5,586624.931,97383586.2245,1633391999999,,,,,,,False,False
1633392000000,167.5,175.4,166.6,173.8,622714.612,106632729.7082,1633478399999,,,,,,,False,False
1633478400000,173.7,183.0,163.8,178.5,967921.404,170174412.5194,1633564799999,,,,,,,False,False
1633564800000,178.5,187.0,173.4,178.6,866672.4469999999,156304829.0457,1633651199999,,,,,,,False,False
1633651200000,178.6,183.4,174.4,175.9,697493.034,125125424.6659,1633737599999,,,,,,,False,False
1633737600000,175.9,182.9,174.4,179.9,445979.88800000004,80065420.2238,1633823999999,,,,,,,False,False
1633824000000,179.9,184.0,174.0,174.8,559785.1529999999,100526588.5123,1633910399999,,,,,,,False,False
1633910400000,174.8,185.4,172.0,179.1,679614.987,122327312.9136,1633996799999,,,,,,,False,False
1633996800000,179.2,179.2,166.3,172.6,708173.9,121699473.5302,1634083199999,,,,,,,False,False
1634083200000,172.6,179.7,167.6,177.6,657952.562,114214446.17300001,1634169599999,,,,,,,False,False
1634169600000,177.7,186.7,176.9,181.3,746399.181,135168993.4822,1634255999999,,,,,,,False,False
1634256000000,181.3,193.0,176.4,189.6,1143344.438,211824402.5954,1634342399999,,,,,,,False,False
1634342400000,189.7,192.6,185.0,186.0,576811.605,108844697.3458,1634428799999,,,,,,,False,False
1634428800000,186.0,188.1,176.4,183.7,475002.963,87262505.30579999,1634515199999,,,,,,,False,False
1634515200000,183.8,187.6,178.5,185.6,591931.0830000001,108947835.1919,1634601599999,,,,,,,False,False
1634601600000,185.5,191.6,183.1,188.8,598824.688,112333891.59910001,1634687999999,194.89573350945722,155.13623851398003,,,,,False,False
1634688000000,188.8,209.4,185.6,207.3,1121684.82,222585184.1792,1634774399999,197.43067538650493,159.312369839096,,,,,False,False
1634774400000,207.4,214.7,195.2,196.8,1129324.235,231341654.3586,1634860799999,202.04620011176556,161.4374615956977,,,,,False,False
1634860800000,196.8,201.5,187.9,191.0,731846.105,143275061.18199998,1634947199999,203.54442834343996,162.29930973796752,,,,,False,False
1634947200000,191.0,198.0,188.7,196.3,413109.664,80163188.7776,1635033599999,204.42844010546042,163.17202803343125,,,,,False,False
1635033600000,196.3,199.9,185.2,190.4,568204.06,109098359.2349,1635119999999,205.01874174795842,165.14821570787834,,,,,False,False
1635120000000,190.4,197.4,189.6,195.5,435121.822,84716413.2221,1635206399999,205.383732029096,166.30759290064975,,,,,False,False
1635206400000,195.5,199.4,190.3,197.6,571152.655,111116683.286,1635292799999,206.1428789712594,168.20606766849306,,,,,False,False
1635292800000,197.5,205.0,171.1,179.3,1380721.926,259457762.2992,1635379199999,207.5344975445584,167.92314883077165,,,,,False,False
1635379200000,179.2,194.5,177.6,189.8,722390.7350000001,134606102.6475,1635465599999,207.7156785174345,168.20398826350907,,,,,False,False
1635465600000,189.8,198.7,188.1,196.7,581094.6,112307310.5774,1635551999999,208.10854959740158,168.7834521954003,,,,,False,False
1635552000000,196.7,197.3,186.6,190.2,415371.62,79709873.3519,1635638399999,208.33215770304685,169.50720319765043,,,,,False,False
1635638400000,190.2,195.2,186.7,191.9,514684.875,98184786.2762,1635724799999,208.40852112728794,170.58382632529265,,,,,False,False
1635724800000,191.9,201.2,187.8,197.6,656176.5920000001,127154969.2596,1635811199999,208.3411471497684,172.90373825615896,,,,,False,False
1635811200000,197.6,204.9,195.1,200.9,589454.742,117904274.51879999,1635897599999,208.35312097049672,175.07535208218408,,,,,False,False
