signal_time,entry_time,entry_price,qty,notional,entry_fee,layer,exit_time,exit_price,exit_fee,net_pnl
1667606399999,1667606400000,8.715,5.737234652897303,50.0,0.0375,1,1668038400000,6.232,0.026815834767641995,-14.309869477911645
1667865599999,1667865600000,8.956,5.582849486377848,50.0,0.0375,2,1668038400000,6.232,0.026094238499330062,-15.271276239392582
1669852799999,1669852800000,7.673,6.516356053694774,50.0,0.0375,1,1670112000000,7.238,0.03537403883748208,-2.9074889221947076
1676764799999,1676764800000,7.986,6.260956674179815,50.0,0.0375,1,1677888000000,6.958,0.03267280240420736,-6.506436263461053
1681516799999,1681516800000,7.743,6.457445434586077,50.0,0.0375,1,1682121600000,7.113,0.03444885703215808,-4.140139480821388
1689292799999,1689292800000,7.125,7.017543859649122,50.0,0.0375,1,1689552000000,6.608,0.03477894736842105,-3.7003491228070247
1689638399999,1689638400000,7.186,6.957973838018369,50.0,0.0375,1,1692144000000,7.041,0.03674332034511551,-1.0831495268577727
1689897599999,1689897600000,8.361,5.980145915560339,50.0,0.0375,2,1692144000000,7.041,0.031579655543595264,-7.962872264083243
1695427199999,1695427200000,6.959,7.184940364994971,50.0,0.0375,1,1702857600000,14.016,0.07552809311682714,50.59109606265269
1695686399999,1695686400000,7.494,6.672004270082733,50.0,0.0375,2,1702857600000,14.016,0.0701361088871097,43.40717574059247
1695859199999,1695859200000,7.641,6.5436461196178515,50.0,0.0375,3,1702857600000,14.016,0.06878680800942286,41.60945720455438
1706831999999,1706832000000,17.192,2.9083294555607258,50.0,0.0375,1,1710633600000,18.114,0.03951110981852024,2.6044686482084685
1707091199999,1707091200000,18.154,2.754213947339429,50.0,0.0375,2,1710633600000,18.114,0.037417373581579816,-0.18508593147516308
1709423999999,1709424000000,21.397,2.336776183577137,50.0,0.0375,3,1710633600000,18.114,0.0317462728419872,-7.740882483525722
1716854399999,1716854400000,18.791,2.660848278431164,50.0,0.0375,1,1717804800000,16.319,0.03256678729178862,-6.647683731573627
1732319999999,1732320000000,16.57,3.017501508750754,50.0,0.0375,1,1735603200000,20.57,0.04655250452625226,11.985953530476758
1732751999999,1732752000000,18.66,2.679528403001072,50.0,0.0375,2,1735603200000,20.57,0.041338424437299036,5.039060825294749
1733183999999,1733184000000,25.22,1.9825535289452816,50.0,0.0375,3,1735603200000,20.57,0.030585844567803333,-9.28695975416336
1737158399999,1737158400000,25.1,1.99203187250996,50.0,0.0375,1,1738108800000,22.62,0.033794820717131475,-5.011533864541837
1754783999999,1754784000000,21.95,2.277904328018223,50.0,0.0375,1,1758499200000,22.95,0.03920842824601367,2.2011958997722103
1755043199999,1755043200000,23.6,2.11864406779661,50.0,0.0375,2,1758499200000,22.95,0.03646716101694915,-1.4510858050847575
1755475199999,1755475200000,25.64,1.9500780031201248,50.0,0.0375,3,1758499200000,22.95,0.033565717628705145,-5.316775546021843
