signal_time,entry_time,entry_price,qty,notional,entry_fee,layer,exit_time,exit_price,exit_fee,net_pnl
1659052799999,1659052800000,9.28,5.387931034482759,50.0,0.0375,1,1660867200000,7.58,0.030630387931034484,-9.227613146551723
1667087999999,1667088000000,7.1,7.042253521126761,50.0,0.0375,1,1667174400000,6.89,0.03639084507042254,-1.552764084507038
1667692799999,1667692800000,7.68,6.510416666666667,50.0,0.0375,1,1667952000000,6.07,0.029638671875000005,-10.548909505208327
1689292799999,1689292800000,5.873,8.513536523071684,50.0,0.0375,1,1689552000000,5.719,0.03651668653158522,-1.385101311084624
1690847999999,1690848000000,6.528,7.659313725490197,50.0,0.0375,1,1692230400000,5.459,0.03135914522058823,-8.25666551776961
1699315199999,1699315200000,5.111,9.782821365681864,50.0,0.0375,1,1699401600000,4.931,0.036179319115632956,-1.8345871649383612
1699487999999,1699488000000,5.179,9.654373431164316,50.0,0.0375,1,1700611200000,4.85,0.035117783355860195,-3.248906642208928
1700697599999,1700697600000,6.109,8.18464560484531,50.0,0.0375,1,1704585600000,6.311,0.03873997380913406,1.5770584383696131
1703635199999,1703635200000,7.346,6.806425265450585,50.0,0.0375,2,1704585600000,6.311,0.032216512387693984,-7.114366662129049
1703807999999,1703808000000,7.809,6.402868485081316,50.0,0.0375,3,1704585600000,6.311,0.03030637725701114,-9.659303367908825
1707523199999,1707523200000,6.654,7.514277126540427,50.0,0.0375,1,1712102400000,11.304,0.06370604147880975,34.84018259693418
1707955199999,1707955200000,6.889,7.257947452460444,50.0,0.0375,2,1712102400000,11.304,0.06153287850195965,31.944805124110893
1708732799999,1708732800000,11.397,4.387119417390541,50.0,0.0375,3,1712102400000,11.304,0.03719399842063701,-0.48269610423795795
1716595199999,1716595200000,10.214,4.895241824946152,50.0,0.0375,1,1717200000000,9.957,0.03655644213824163,-1.332133591149406
1718582399999,1718582400000,11.981,4.173274351055839,50.0,0.0375,1,1718755200000,9.766,0.03056714798430849,-9.311869835572983
1730937599999,1730937600000,9.287,5.383869925702594,50.0,0.0375,1,1735516800000,13.009,0.05252907289759879,19.94873479056745
1732406399999,1732406400000,10.733,4.658529768005217,50.0,0.0375,2,1735516800000,13.009,0.045452110313984904,10.519861641665885
1732751999999,1732752000000,13.53,3.6954915003695494,50.0,0.0375,3,1735516800000,13.009,0.0360559866962306,-1.9989070583887654
1752105599999,1752105600000,8.3,6.024096385542168,50.0,0.0375,1,1756166400000,9.703,0.043838855421686744,8.370468373493965
1752537599999,1752537600000,9.131,5.475851494907458,50.0,0.0375,2,1756166400000,9.703,0.039849140291315296,3.054837914795742
1752883199999,1752883200000,10.133,4.934372841211882,50.0,0.0375,3,1756166400000,9.703,0.035908664758709165,-2.195188986479819
1762819199999,1762819200000,9.35,5.347593582887701,50.0,0.0375,1,1762905600000,8.25,0.03308823529411765,-5.952941176470587
1785369599999,1785369600000,3.991,12.528188423953896,50.0,0.0375,1,1786665600000,3.48,0.032698571786519665,-6.472102856426963
