strategy,symbol,direction,entry_time,exit_time,entry,exit,qty,entries,gross_pnl,fees,funding,net_pnl,initial_risk,r,holding_hours,reason
DON55,1000PEPEUSDT,-1,1736769600000,1736820000000,0.01599829907,0.017033107469721,7133.86098412812,1,-7.382179268817706,0.11782073118229505,-0.009157306567129743,-7.490842693432871,7.5,-0.9987790257910495,14.0,STOP
DON55,1000PEPEUSDT,1,1737115200000,1737190800000,0.01988386337,0.01845689606813186,5147.378962997013,1,-7.3451414705206695,0.09867720927858457,0.03029235093413224,-7.474111030733387,7.443818679799254,-1.0040694638380083,21.0,STOP
DON55,1000PEPEUSDT,-1,1737446400000,1741539600000,0.01499999865,0.005965137654595004,2837.6620744820943,1,25.637882394878304,0.02974598608894847,-0.14930734766538734,25.757443756454744,7.387762847068753,3.4865011627538287,1137.0,TARGET
DON55,1000PEPEUSDT,-1,1743696000000,1744477200000,0.00657672639,0.00738604372,8930.978690454316,1,-7.227995828045383,0.06235060115606123,-0.026965234093042433,-7.263381195108402,7.580943675242164,-0.9581104287622059,217.0,STOP
DON55,1000PEPEUSDT,1,1745380800000,1745467200000,0.00915854674,0.008542497507406573,12044.281117834338,1,-7.419870139781355,0.10659817649749456,0.03222954477311638,-7.558697861051965,7.526468316278849,-1.004282160426213,24.0,STOP
DON55,1000PEPEUSDT,-1,1746532800000,1746579600000,0.00763620845,0.008081160642535,16496.463447322058,1,-7.340137579959425,0.12964050236153654,-0.026083597633758088,-7.443694484687203,7.469778082320961,-0.9965081161252312,13.0,STOP
DON55,1000PEPEUSDT,1,1746720000000,1746781200000,0.00988066331,0.012231192851007001,10824.328940427447,1,25.442904936051736,0.11967300228507852,0.049673069895960494,25.273558863870697,7.413950373685807,3.4089193466378815,17.0,TARGET
DON55,1000PEPEUSDT,1,1746792000000,1747353600000,0.01264339188,0.012718140555714285,5616.682412045156,1,0.4198395722080878,0.07122383658709458,0.14237765919628875,0.2062380764247045,7.603502065164836,0.027124090275397784,156.0,STOP
DON55,1000PEPEUSDT,1,1747972800000,1748005200000,0.016070319649999998,0.014517691606962141,4850.399837929964,1,-7.530866808316336,0.07418204242168454,0.010532368989481681,-7.615581219727503,7.605048850738021,-1.0013849179927963,9.0,STOP
DON55,1000PEPEUSDT,-1,1748664000000,1748912400000,0.01120693691,0.012582853491073,5438.730058535973,1,-7.483238867519773,0.06469312407029314,0.018543633599013558,-7.56647562518908,7.547931991590066,-1.002456783344057,69.0,STOP
DON55,1000PEPEUSDT,1,1749556800000,1749571200000,0.013337299989999999,0.01247567045143157,8565.894623692842,1,-7.380627832038247,0.11055559236290047,0.0,-7.491183424401147,7.4911834244011475,-0.9999999999999999,4.0,STOP
DON55,1000PEPEUSDT,-1,1750176000000,1750719600000,0.00986743888,0.00980811298,9706.049732983121,1,0.5758201358539721,0.09548594243852428,-0.09921944978337974,0.5795536431988275,7.434999548718138,0.07794938512117972,151.0,STOP
DON55,1000PEPEUSDT,1,1752105600000,1752256800000,0.011056415929999999,0.013242541975221,11630.992673453657,1,25.426816015211674,0.14131050068409212,0.08216650803701633,25.203339006490566,7.439346201042129,3.3878432761954262,42.0,TARGET
DON55,1000PEPEUSDT,1,1752696000000,1752872400000,0.013795937539999999,0.012761422250166571,7280.411477809287,1,-7.531696990072489,0.09667425351831976,0.05902899382915947,-7.687400237419968,7.628371243590808,-1.007738086145028,49.0,STOP
DON55,1000PEPEUSDT,-1,1754164800000,1754330400000,0.010020592920000002,0.010796130787876002,9632.61283715498,1,-7.4704560218021605,0.1002597200079974,-0.02528874969799924,-7.545426992112159,7.570715741810158,-0.9966596619711476,46.0,STOP
DON55,1000PEPEUSDT,1,1754726400000,1754913600000,0.012305590569999999,0.011578473128543284,10167.145285015937,1,-7.392708666559484,0.12141637280983231,0.07395349669408095,-7.588078536063397,7.514125039369316,-1.0098419305383675,52.0,STOP
DON55,1000PEPEUSDT,-1,1755633600000,1755878400000,0.01027821561,0.010914360364683,11530.448755128646,1,-7.335034494716216,0.12217995563262643,-0.08138108351617448,-7.375833366832667,7.457214450348842,-0.9890869326532017,68.0,STOP
DON55,1000PEPEUSDT,1,1757404800000,1757433600000,0.01059707817,0.010165813225120428,16759.77854234245,1,-7.227904969257135,0.17399073084046301,0.0,-7.401895700097597,7.401895700097597,-1.0,8.0,STOP
DON55,1000PEPEUSDT,1,1757707200000,1757826000000,0.01152675699,0.011637921861428573,13308.757616602095,1,1.4794663293236243,0.15414654805004574,0.06343998617545463,1.261879795098124,7.346381482346865,0.17176889032108983,33.0,STOP
DON55,1000PEPEUSDT,-1,1758830400000,1759309200000,0.00910556751,0.009603876380253002,14489.606294121075,1,-7.220299342834245,0.1355462379758575,-0.12621414847620518,-7.229631432333897,7.355845580810102,-0.9828416533368411,133.0,STOP
DON55,1000PEPEUSDT,1,1759435200000,1759500000000,0.01029778841,0.009850175327762714,15953.309406564045,1,-7.140909995357219,0.1607133497103806,0.032118797828235394,-7.333742142895835,7.3016233450676,-1.0043988571185245,18.0,STOP
DON55,1000PEPEUSDT,-1,1760112000000,1760133600000,0.00876566951,0.007043631965853001,14366.6663129037,1,24.739938775052124,0.11356347947183805,-0.012596980356480224,24.638972275936766,7.246620278995881,3.4000639370262182,6.0,TARGET
DON55,1000PEPEUSDT,-1,1760140800000,1767488400000,0.0066620008,0.00637216822,5392.172984466624,1,1.5628274078942601,0.03514124703230791,-0.04006928006353224,1.5677554409254846,7.431412571065406,0.21096331631884124,2041.0,STOP
DON55,1000PEPEUSDT,1,1767499200000,1767718800000,0.006426827469999999,0.006424899421759,9938.373077468817,1,-0.019161662730412882,0.06386262827001982,0.04626272510273327,-0.12928701610316595,7.443170736872347,-0.017369884512079985,61.0,STOP
DON55,1000PEPEUSDT,-1,1768795200000,1769191200000,0.00524412629,0.005245699527886999,22936.334625031563,1,-0.03608431062099891,0.1202990775586758,-0.05762608613451804,-0.09875730204515666,7.442201084251574,-0.013269905089522076,110.0,STOP
DON55,1000PEPEUSDT,-1,1769371200000,1769403600000,0.00463390941,0.004910739332823001,26425.429763523214,1,-7.31534968200075,0.1261107224854847,-0.0007016895307163128,-7.4407587149555185,7.441460404486235,-0.9999057054002071,9.0,STOP
DON55,1000PEPEUSDT,-1,1769846400000,1770339600000,0.004458961910000001,0.003335812353573001,22569.53315261409,1,25.348961149122985,0.08796220807942697,-0.006621983970011311,25.26762092501357,7.385654714124069,3.421175495341348,137.0,TARGET
DON55,1000PEPEUSDT,1,1771113600000,1771178400000,0.0048354502,0.004473893343511429,20685.208647164054,1,-7.4788790142788395,0.09628285678283173,0.01972417385341681,-7.594886044915088,7.575161871061671,-1.0026037956929694,18.0,STOP
DON55,1000PEPEUSDT,-1,1772265600000,1772330400000,0.00350124931,0.003738999244793,31148.023307779466,1,-7.405440510355404,0.11275971536940449,0.046953795722593644,-7.565154021447402,7.518200225724808,-1.0062453505244424,18.0,STOP
DON55,1000PEPEUSDT,1,1776312000000,1776351600000,0.00397289151,0.0037223887439755713,29335.363302396698,1,-7.348589649581885,0.11287192098206644,0.011328965283025976,-7.472790535846977,7.4614615705639515,-1.0015183305811985,11.0,STOP
DON55,1000PEPEUSDT,1,1777464000000,1777471200000,0.004109832579999999,0.003920941658797428,38388.66497400954,1,-7.251270290677549,0.15414535086755046,0.0,-7.4054156415450985,7.405415641545099,-0.9999999999999999,2.0,STOP
DON55,1000PEPEUSDT,1,1778040000000,1778576400000,0.004233869780000001,0.004232599619066001,33687.82392794784,1,-0.04278895790474632,0.14260846520354692,0.01657493219410257,-0.2019723553023958,7.34987502423351,-0.027479699265152976,149.0,STOP
DON55,1000PEPEUSDT,-1,1778918400000,1780430400000,0.0037835645900000004,0.0031218008493770007,37797.570196411085,1,25.013061439637408,0.13050301746336163,-0.011351153707851397,24.8939095758819,7.348360231568743,3.3876822571839944,420.0,TARGET
DON55,1000PEPEUSDT,-1,1780646400000,1781532000000,0.0027990600300000002,0.0030145612399999997,29311.2892094007,1,-6.316618291285779,0.08520236719944671,0.031063827165883375,-6.432884485651108,7.5350645533878575,-0.8537265261727326,246.0,STOP
DON55,1000PEPEUSDT,-1,1782316800000,1783000800000,0.00252044364,0.0024840592799999996,57004.86090087758,1,2.07408538076747,0.14264049641631782,0.4987596020638122,1.43268528228734,7.486817919745474,0.1913610425209922,190.0,STOP
DON55,1000PEPEUSDT,1,1783123200000,1783346400000,0.00277173127,0.0026162747234761436,47407.75850662652,1,-7.3698464158771415,0.12771664348548667,0.09035269285071472,-7.587915752213343,7.497563059362628,-1.0120509413705945,62.0,STOP
DON55,1000PEPEUSDT,1,1785052800000,1785193200000,0.00298769604,0.0028508119683308573,53222.29392888921,1,-7.28528429655825,0.15536939466277921,0.07905895007208061,-7.5197126412931095,7.440653691221029,-1.0106252694121969,39.0,STOP
DON55,1000PEPEUSDT,-1,1786579200000,1787155200000,0.0026729978600000003,0.0026737997593580002,68236.15174804276,1,-0.05471852627913869,0.18242244686029316,0.11364753944347501,-0.35078851258290683,7.384255846411332,-0.047504923973264855,160.0,STOP
DON55,1000PEPEUSDT,1,1787212800000,1787295600000,0.00297239145,0.0034427583125650005,53319.394769586164,1,25.079676431634947,0.1710259513481101,0.03422465311470197,24.874425827172136,7.381624932566959,3.369776445485433,23.0,TARGET
DON55,1000PEPEUSDT,1,1787299200000,1787371200000,0.00345143512,0.004338233259464,29331.058990039146,1,26.010728540875547,0.1142396113754506,0.06092814912968682,25.83556078037041,7.568183126270751,3.413707140712513,20.0,TARGET
