strategy,symbol,direction,entry_time,exit_time,entry,exit,qty,entries,gross_pnl,fees,funding,net_pnl,initial_risk,r,holding_hours,reason
DON55,XRPUSDT,1,1735790400000,1736265600000,2.42502729,2.284998727527286,17.558204951281162,1,-2.4586501989291945,0.04134980107080534,0.06779178893955819,-2.567791788939558,2.5,-1.0271167155758232,132.0,STOP
DON55,ADAUSDT,1,1735876800000,1736265600000,1.02670792,1.034660937142857,41.83493362802889,1,0.33271394431399903,0.043118614660728596,0.05883205286974932,0.23076327678352113,2.5018147654890233,0.09223835432053437,108.0,STOP
DON55,DOGEUSDT,1,1735920000000,1736265600000,0.36605978499999997,0.3659499670645,138.3511474022371,1,-0.015193437381765346,0.05063719455387533,0.05081187260385379,-0.11664250453949446,2.5069601501305034,-0.046527466554832336,96.0,STOP
DON55,BCHUSDT,-1,1736769600000,1736809200000,406.657966,426.8502683898,0.12165238806632171,1,-2.456441806276469,0.05069913359323129,0.004510178927347631,-2.511651118797048,2.5071409398697,-1.0017989331415817,11.0,STOP
DON55,ETHUSDT,-1,1736366400000,1736848800000,3278.476162,3230.62604,0.01473715906016324,1,0.7051748589622139,0.0479628372448664,-0.06533865894365265,0.7225506806610001,2.493865822458261,0.28973117725666786,134.0,STOP
DON55,SOLUSDT,-1,1736467200000,1736928000000,184.81453900000002,190.612881,0.21384556545220748,1,-1.2399497236752757,0.0401417444580817,-0.0010247255029428829,-1.2790667426304145,2.496066121819565,-0.5124330367089832,128.0,STOP
DON55,LTCUSDT,1,1737000000000,1737180000000,118.785625,126.74625042857141,0.33769091012164665,1,2.688230846111806,0.04145694123867452,0.026329198763922458,2.6204447061092093,2.4926571582691492,1.0512655931908395,50.0,STOP
DON55,DOGEUSDT,1,1737100800000,1737277200000,0.395458602,0.3814769511428571,94.27653313189133,1,-1.3181415702719665,0.036623395208608446,0.022712884206237592,-1.3774778496868125,2.516934834961483,-0.5472838750344096,49.0,STOP
DON55,SOLUSDT,1,1737187200000,1737284400000,232.879843,286.4638780471,0.16009334174812645,1,8.57844723503897,0.04157173590916852,0.011253811634832071,8.525621687494969,2.5014151515257543,3.4083193596611543,27.0,TARGET
DON55,SOLUSDT,1,1737288000000,1737324000000,286.17582699999997,256.9558599661857,0.0853613481270754,1,-2.4942557782350865,0.02318122650498316,0.001308379042528798,-2.5187453837825986,2.51743700474007,-1.0005197266267498,10.0,STOP
DON55,XRPUSDT,1,1736913600000,1737327600000,2.83164924,3.015366547142858,12.588684342140636,1,2.312759187809538,0.036803118043927205,0.04017959849294393,2.2357764712726667,2.4867664723744007,0.8990697341748841,115.0,STOP
DON55,BTCUSDT,1,1737316800000,1737327600000,106279.77436999998,102997.22307340328,0.0007437296570797251,1,-2.441330750164475,0.07782275477162841,0.0,-2.519153504936104,2.519153504936104,-1.0,3.0,STOP
DON55,BTCUSDT,1,1737360000000,1737396000000,107210.95363999999,102171.90715533656,0.00048673000280434903,1,-2.4526551096114755,0.050956460211048396,0.01032444358949674,-2.513936013412021,2.5036115698225236,-1.0041238200501803,10.0,STOP
DON55,LTCUSDT,1,1738252800000,1738418400000,131.159336,122.16124805634286,0.2736871928172638,1,-2.462661430022388,0.034665299766605095,0.017628588844378023,-2.5149553186333713,2.4973267297889934,-1.0070589837661599,46.0,STOP
DON55,DOGEUSDT,-1,1738468800000,1738548000000,0.29846043499999997,0.23766671363049996,140.00928674987887,1,8.511685567814565,0.037531389843501295,-0.002829491834857343,8.47698366980592,2.49103934149241,3.4029906828879155,22.0,TARGET
DON55,ADAUSDT,-1,1738526400000,1738551600000,0.8149554400000001,0.6002354566320002,39.984832460851145,1,8.585542560966221,0.02829308545097612,0.0027163644745615977,8.554533111040683,2.499399637956452,3.4226351725148696,7.0,TARGET
DON55,BCHUSDT,-1,1738526400000,1738551600000,370.328868,277.9072151603999,0.09279949125616548,1,8.576682364568828,0.030077989365587244,0.019140232972149774,8.527464142231091,2.499334458908971,3.411893959143654,7.0,TARGET
DON55,ADAUSDT,-1,1738555200000,1738598400000,0.65940212,0.765488840636,23.922815942377774,1,-2.537893091705478,0.01704370209462644,0.004435149073761708,-2.5593719428738657,2.5549367938001044,-1.0017359134224078,12.0,STOP
DON55,BTCUSDT,-1,1738555200000,1738598400000,93973.39952,97453.198139856,0.0007145375657313746,1,-2.4864468350673,0.06839074755405639,-0.006808038844267404,-2.5480295437770892,2.5548375826213565,-0.9973352361455079,12.0,STOP
DON55,BNBUSDT,-1,1738555200000,1738602000000,552.704139,593.8779632417001,0.061199563678067656,1,-2.5198200785494853,0.035085162189136807,0.0,-2.554905240738622,2.5549052407386217,-1.0000000000000002,13.0,STOP
DON55,BNBUSDT,1,1739419200000,1739466000000,716.975028,679.4139997773142,0.06627894780929557,1,-2.4895054292348675,0.04627559774676279,-0.02572234339426315,-2.510058683587367,2.5357810269816303,-0.9898562442416879,13.0,STOP
DON55,DOGEUSDT,1,1739563200000,1739772000000,0.276252851,0.2597549011447,150.8715770543649,1,-2.489071712832944,0.04043416743971802,-0.004073417968596183,-2.5254324623040656,2.5295058802726618,-0.998389638861738,58.0,STOP
DON55,SOLUSDT,-1,1739865600000,1740063600000,165.580311,175.9945220933,0.2383743650761701,1,-2.482480957134594,0.04071134198230708,0.0010072900516236217,-2.524199589168525,2.5231922991169013,-1.0003992125578285,55.0,STOP
DON55,UNIUSDT,-1,1740168000000,1740510000000,8.630410099999999,8.6060096,4.043548126305905,1,0.09866459605592204,0.034848146291078595,-0.02315920850386561,0.08697565826870907,2.51680049499833,0.03455802652675765,95.0,STOP
DON55,LINKUSDT,-1,1740168000000,1740726000000,17.2668184,13.610400295519998,2.3541105032393967,1,8.607612263991054,0.03634419242097174,0.008444112998998344,8.562823958571085,2.51688180014398,3.4021557778681712,155.0,TARGET
DON55,DOGEUSDT,-1,1740427200000,1740733200000,0.22188341500000003,0.18240812102450005,218.0851900483962,1,8.608976988863223,0.04408499823443056,-0.013047556780511877,8.577939547409304,2.5280009002560484,3.3931710809677673,85.0,TARGET
