strategy,symbol,time,entry,qty,fee,stop,risk,pyramid
BASE,XRPUSDT,1736640000000,2.5789763999999997,19.34883917541797,0.0998003992015968,2.1982138200000003,7.594627914896533,False
BASE,XRPUSDT,1736899200000,2.6699672999999997,18.68944222680121,0.0998003992015968,2.26512396,7.793013655390946,True
BASE,LTCUSDT,1736985600000,117.07695999999999,0.42621707636411477,0.0998003992015968,110.10740399999999,3.2110392892227013,False
BASE,DOGEUSDT,1737158400000,0.41566525,120.0490048201008,0.0998003992015968,0.36800774999999997,5.953484380948001,False
BASE,LINKUSDT,1737158400000,25.1251,1.9860696912966875,0.0998003992015968,22.936121999999997,4.583830364663613,False
BASE,BTCUSDT,1737158400000,104181.54746999999,0.00047897349206842615,0.0998003992015968,96872.446044,3.7397714357283074,False
BASE,SOLUSDT,1737244800000,262.23197,0.19029029755905968,0.09980039920159682,207.321642,10.66697804163311,False
BASE,ADAUSDT,1740960000000,1.1360348999999998,43.92488259013734,0.0998003992015968,0.9262687500000001,9.435731275116533,False
BASE,XRPUSDT,1740960000000,2.9424394999999994,16.958785253120215,0.09980039920159682,2.6947998,4.436479083911536,False
BASE,BTCUSDT,1745366400000,93536.43299,0.0005334840981816491,0.0998003992015968,92144.071404,0.9899770399651545,False
BASE,BCHUSDT,1746748800000,422.2218,0.11818480144985032,0.09980039920159682,391.752405,3.839624739820526,False
BASE,BTCUSDT,1746748800000,103364.87160999999,0.0004827578153347296,0.09980039920159682,92004.68468399999,5.717178531166179,False
BASE,XRPUSDT,1746921600000,2.4735710999999996,20.1733435520808,0.09980039920159682,2.3812377599999994,2.1064890955128606,False
BASE,LTCUSDT,1747094400000,103.94384,0.4800688487244497,0.0998003992015968,100.69851,1.8027122048888882,False
BASE,XRPUSDT,1747094400000,2.546544,19.595263070576593,0.09980039920159679,2.38223304,3.4594649741570134,False
BASE,SOLUSDT,1747180800000,183.93374999999997,0.2712944176954932,0.09980039920159682,179.3494395,1.4893704390904152,False
BASE,BTCUSDT,1747872000000,109753.63398999999,0.00045465646818897105,0.0998003992015968,93179.94351483666,7.7621458378420085,True
BASE,BCHUSDT,1747958400000,444.94449999999995,0.11214926715758575,0.09980039920159682,395.20948500000003,5.810424600964321,False
BASE,ETHUSDT,1749600000000,2819.2264099999998,0.017699961742625135,0.0998003992015968,2631.2070015,3.567360381786508,False
BASE,BCHUSDT,1749859200000,449.24879999999996,0.11107475323428445,0.0998003992015968,395.85348000000005,6.1624924362358255,False
BASE,BCHUSDT,1750032000000,460.8603999999999,0.10827617126747799,0.0998003992015968,399.07692,6.91902420295697,True
BASE,BCHUSDT,1750377600000,497.69719999999995,0.10026216663625676,0.0998003992015968,407.8602,9.229649719418408,True
BASE,XRPUSDT,1752105600000,2.4062037999999997,20.738143460997946,0.0998003992015968,2.3384156399999996,1.650987194481941,False
BASE,ETHUSDT,1752105600000,2771.5087399999993,0.018004705841482723,0.09980039920159682,2512.9809539999997,4.890163095601715,False
BASE,UNIUSDT,1752105600000,8.3083,6.006066174885164,0.0998003992015968,8.1249894,1.3470760669314048,False
BASE,BTCUSDT,1752192000000,116126.02000999998,0.00042970730932224613,0.0998003992015968,105800.24762999998,4.673158758210036,False
BASE,BNBUSDT,1752192000000,686.4857999999999,0.07268933982436113,0.0998003992015968,650.0355840000001,2.8910000077719302,False
BASE,BNBUSDT,1752451200000,692.7020099999999,0.07203703595547299,0.0998003992015968,651.1501260000001,3.2337019221943577,True
BASE,UNIUSDT,1752537600000,9.140130999999998,5.459462189414836,0.09980039920159682,7.992487799999999,6.496131842001134,False
BASE,SOLUSDT,1752710400000,173.79361999999998,0.287123310975388,0.09980039920159682,162.149823,3.58258381434027,False
BASE,BNBUSDT,1752710400000,709.3186099999999,0.07034948596766466,0.09980039920159679,652.278924,4.250083675117397,True
BASE,ADAUSDT,1752796800000,0.8224215999999999,60.674719147452365,0.0998003992015968,0.7399091700000001,5.240810471316359,False
BASE,LTCUSDT,1752796800000,101.70159999999998,0.49065304381443764,0.0998003992015968,96.56880749999999,2.7602712370480553,False
BASE,UNIUSDT,1752883200000,10.143132999999999,4.919604189435199,0.09980039920159682,7.91354025,11.185230827165896,True
BASE,LTCUSDT,1752969600000,113.27315999999999,0.4405297742271727,0.09980039920159682,96.62924699999998,7.55955868032153,True
BASE,UNIUSDT,1753056000000,10.667656999999998,4.677709416491214,0.09980039920159682,7.883627399999999,13.233240074650876,True
BASE,SOLUSDT,1753056000000,181.62143999999998,0.2747483975504126,0.0998003992015968,161.8856415,5.655523917578887,True
BASE,ETHUSDT,1754697600000,4013.5195099999996,0.012433027789317612,0.0998003992015968,3366.798012361615,8.266001512048373,True
BASE,LINKUSDT,1754784000000,21.971949999999996,2.271086526266372,0.09980039920159682,15.735257999999998,14.371004493903376,False
BASE,LINKUSDT,1755043200000,23.6236,2.1123029343875785,0.0998003992015968,16.333811999999998,15.601477855798926,True
BASE,ETHUSDT,1755043200000,4595.11052,0.010859412278248838,0.0998003992015968,3287.649645200614,14.405091501213183,True
BASE,LTCUSDT,1755043200000,130.59046,0.38211213591558224,0.09980039920159682,101.86248599999999,11.19379873537012,True
BASE,ADAUSDT,1755129600000,0.9051041999999999,55.131994306068194,0.0998003992015968,0.71421768,10.741804915657793,False
