time,equity,adverse_equity,positions,cash
1735693200000,1000.0,1000.0,0,1000.0
1735696800000,1000.0,1000.0,0,1000.0
1735700400000,1000.0,1000.0,0,1000.0
1735704000000,1000.0,1000.0,0,1000.0
1735707600000,1000.0,1000.0,0,1000.0
1735711200000,1000.0,1000.0,0,1000.0
1735714800000,1000.0,1000.0,0,1000.0
1735718400000,1000.0,1000.0,0,1000.0
1735722000000,1000.0,1000.0,0,1000.0
1735725600000,1000.0,1000.0,0,1000.0
1735729200000,1000.0,1000.0,0,1000.0
1735732800000,1000.0,1000.0,0,1000.0
1735736400000,1000.0,1000.0,0,1000.0
1735740000000,1000.0,1000.0,0,1000.0
1735743600000,1000.0,1000.0,0,1000.0
1735747200000,1000.0,1000.0,0,1000.0
1735750800000,1001.4348682722473,999.5119624357071,1,999.8901115054034
1735754400000,1001.2197179688582,999.0906264249035,1,999.8901115054034
1735758000000,1004.0077073169421,1000.7311474882454,1,999.8901115054034
1735761600000,1003.8463445894002,1002.5644073650401,1,999.8901115054034
1735765200000,1003.3577741087875,1002.8692036281748,1,999.8901115054034
1735768800000,1003.989778124993,1002.4254561274347,1,999.8901115054034
1735772400000,1005.2672330513658,1002.9812610778565,1,999.8901115054034
1735776000000,1004.5186892874912,1003.6804995638711,1,999.8901115054034
1735779600000,1007.0496990111873,1004.3513556228488,1,999.8796582703156
1735783200000,1007.5830924716728,1006.2608145654272,1,999.8796582703156
1735786800000,1007.7579020931764,1006.9421238594928,1,999.8796582703156
1735790400000,1008.6409147966692,1007.5606809817364,1,999.8796582703156
1735794000000,1007.5158580018636,1007.4620704260163,1,999.8796582703156
1735797600000,1006.3414959291981,1005.9694651962544,1,999.8796582703156
1735801200000,1005.5301999935017,1005.0505941088635,1,999.8796582703156
1735804800000,1006.0546288580126,1005.2298860283544,1,999.8796582703156
1735808400000,1006.5550024009435,1006.0440204303944,1,999.8690498426973
1735812000000,1007.532143362169,1006.4653564411981,1,999.8690498426973
1735815600000,1007.3169930587799,1006.7970464922562,1,999.8690498426973
1735819200000,1007.6979883876982,1006.9494446238235,1,999.8690498426973
1735822800000,1007.7665526201296,1006.7632420509724,2,999.6462251819615
1735826400000,1006.1285840156027,1005.8399058413946,2,999.6462251819615
1735830000000,1008.6517716542587,1003.76324094816,2,999.6462251819615
1735833600000,1006.7212911471659,1004.7922024939214,2,999.6462251819615
1735837200000,1009.104290121268,1005.269604631756,2,999.6132430138168
1735840800000,1006.9937313460794,1005.1104954058594,2,999.6132430138168
1735844400000,1008.7668734050488,1005.685318649457,2,999.6132430138168
1735848000000,1007.9296200060757,1007.6289236327225,2,999.6132430138168
1735851600000,1007.6794251732346,1006.8407137065783,2,999.6132430138168
1735855200000,1007.6208185063483,1006.603369347813,2,999.6132430138168
1735858800000,1007.7309451833452,1006.2805710829047,2,999.6132430138168
1735862400000,1007.8442142044544,1007.1319455842848,2,999.6132430138168
1735866000000,1007.8196552218199,1007.131638256305,2,999.5801474585681
1735869600000,1008.7407657467645,1006.7376887147653,2,999.5801474585681
1735873200000,1009.7602278229365,1008.1687983369453,2,999.5801474585681
1735876800000,1010.879281772288,1008.9209805491525,2,999.5801474585681
1735880400000,1007.5913084287308,1006.9978699288313,3,999.4015997173848
1735884000000,1006.8072132201139,1005.390355405178,3,999.4015997173848
1735887600000,1006.0863120152814,1005.2247385396414,3,999.4015997173848
1735891200000,1003.5241829068129,1002.3068218894815,3,999.4015997173848
1735894800000,1003.3618263390085,1002.0176503670436,3,999.3510619137052
1735898400000,1005.5122569678572,1003.0707075349746,3,999.3510619137052
1735902000000,1004.7612055381406,1003.9116974612134,3,999.3510619137052
1735905600000,1006.85723906921,1004.2209250872818,3,999.3510619137052
1735909200000,1006.1921679005734,1005.8093581299739,3,999.3510619137052
1735912800000,1006.384566156933,1005.3006950541525,3,999.3510619137052
1735916400000,1010.2530160653557,1006.1092322715031,3,999.3510619137052
1735920000000,1013.2183043930391,1008.7326319121498,3,999.3510619137052
1735923600000,1015.5110168044704,1012.4464079735862,3,999.3102272465597
1735927200000,1014.6857064196562,1014.0037224075672,3,999.3102272465597
1735930800000,1016.9235177363444,1014.3526116411147,3,999.3102272465597
1735934400000,1018.254712869142,1016.5725930323788,3,999.3102272465597
1735938000000,1015.8486807549216,1015.2092100532217,3,999.3102272465597
1735941600000,1016.1064146291754,1014.9110872212575,3,999.3102272465597
1735945200000,1016.375291782893,1015.3221963851269,3,999.3102272465597
1735948800000,1015.8741430175064,1014.7839269277812,3,999.3102272465597
1735952400000,1014.110614168365,1012.7191726054739,3,999.2636449322493
1735956000000,1015.4944448435253,1012.0108071548532,3,999.2636449322493
1735959600000,1017.1754835596092,1014.3894118807643,3,999.2636449322493
1735963200000,1017.1198483195001,1015.073551768036,3,999.2636449322493
1735966800000,1015.897395991834,1013.8525901910327,3,999.2636449322493
1735970400000,1017.9129646601798,1015.4073136508645,3,999.2636449322493
1735974000000,1017.2607235082608,1016.1972244625493,3,999.2636449322493
1735977600000,1017.4447860174448,1016.2855958900481,3,999.2636449322493
1735981200000,1013.7702357859574,1013.5250061705182,3,999.2116972657387
1735984800000,1013.6835527643212,1012.1630893509133,3,999.2116972657387
1735988400000,1013.9253756284834,1011.8813867381747,3,999.2116972657387
1735992000000,1014.555830545098,1012.8533213898246,3,999.2116972657387
1735995600000,1016.0821407158126,1014.0430532613373,3,999.2116972657387
1735999200000,1017.0310675718454,1015.0501524218403,3,999.2116972657387
1736002800000,1018.7235505057616,1015.8154963208797,3,999.2116972657387
1736006400000,1013.2512522548284,1011.3152083034166,3,999.2116972657387
1736010000000,1014.2298929317883,1012.9066350384267,3,999.1808372300578
1736013600000,1015.9263153124098,1013.7126282000088,3,999.1808372300578
1736017200000,1014.3125482782556,1013.7065432938306,3,999.1808372300578
1736020800000,1015.1002497617973,1013.6208252060533,3,999.1808372300578
1736024400000,1017.1991704250929,1014.9171194178359,3,999.1808372300578
1736028000000,1015.6559550503117,1015.0679413136884,3,999.1808372300578
1736031600000,1016.2825433300618,1014.5133857677143,3,999.1808372300578
1736035200000,1016.2327234104146,1014.4359098201908,3,999.1808372300578
1736038800000,1014.0778090492541,1013.6331324678833,3,999.1290042587988
1736042400000,1012.2460320853386,1010.7325343572655,3,999.1290042587988
1736046000000,1013.1283856065297,1011.9678476289156,3,999.1290042587988
1736049600000,1012.657163943299,1011.4200614705237,3,999.1290042587988
1736053200000,1014.1098520995971,1012.6018831830812,3,999.1290042587988
1736056800000,1012.9332049756782,1012.4343929331488,3,999.1290042587988
1736060400000,1014.2272652396551,1012.1667326707517,3,999.1290042587988
1736064000000,1013.0706558976605,1012.8421083335721,3,999.1290042587988
1736067600000,1009.8790657710451,1008.0503143392186,3,999.0774846326241
1736071200000,1007.7228164545106,1007.3046382650236,3,999.0774846326241
1736074800000,1007.5635796925967,1005.5461453919979,3,999.0774846326241
1736078400000,1007.7025774788723,1006.5666533308363,3,999.0774846326241
1736082000000,1008.3954805428933,1006.3127240376041,3,999.0774846326241
1736085600000,1007.8805667393849,1007.2842562761797,3,999.0774846326241
1736089200000,1008.9053090654162,1004.110318012204,3,999.0774846326241
1736092800000,1008.9387114265018,1007.1729381182962,3,999.0774846326241
1736096400000,1008.6723741621533,1007.5169369170733,3,999.0301578281677
1736100000000,1008.1247052097382,1007.0458666144422,3,999.0301578281677
1736103600000,1010.1630349805024,1006.4857498565532,3,999.0301578281677
1736107200000,1010.1133887787125,1008.8573767585906,3,999.0301578281677
1736110800000,1011.9004278809741,1009.843837784822,3,999.0301578281677
1736114400000,1012.8083684558885,1011.3141519008506,3,999.0301578281677
1736118000000,1013.6164007962775,1011.2924276928434,3,999.0301578281677
1736121600000,1012.475001034136,1011.9864602090181,3,999.0301578281677
1736125200000,1010.3007945099522,1009.8904995688042,3,998.9786870227787
1736128800000,1014.2696723876207,1007.6660094228652,3,998.9786870227787
1736132400000,1014.8727232894506,1013.2014536301432,3,998.9786870227787
1736136000000,1016.1510272440455,1014.0450648340142,3,998.9786870227787
1736139600000,1016.9121328534408,1015.2298053711634,3,998.9786870227787
1736143200000,1016.8579766508539,1015.7814068930979,3,998.9786870227787
1736146800000,1016.1888368608896,1015.1532664862723,3,998.9786870227787
1736150400000,1014.5833704286551,1013.3396009194213,3,998.9786870227787
1736154000000,1012.9432588796577,1012.3691043547634,3,998.9269984719383
1736157600000,1013.2398255935422,1012.0670656494964,3,998.9269984719383
1736161200000,1012.196896429955,1010.7694532715462,3,998.9269984719383
1736164800000,1015.1769871983013,1011.4533024048521,3,998.9269984719383
1736168400000,1013.7609937489308,1013.288621466751,3,998.9269984719383
1736172000000,1015.4453490051361,1010.4729767702622,3,998.9269984719383
1736175600000,1020.6582741881806,1010.1467546624784,3,998.9269984719383
1736179200000,1026.2898882956808,1019.0103759139525,3,998.9269984719383
1736182800000,1027.8889032123823,1024.8177624076918,3,998.874151674727
1736186400000,1024.5198481833127,1021.1536724457735,3,998.874151674727
1736190000000,1024.7216226183184,1022.787153488073,3,998.874151674727
1736193600000,1025.3512936185941,1023.8580432421022,3,998.874151674727
1736197200000,1025.5208792466044,1023.8914412453596,3,998.874151674727
1736200800000,1022.8784721780789,1022.3543267664296,3,998.874151674727
1736204400000,1025.021853871838,1021.8096223950572,3,998.874151674727
1736208000000,1026.6369325646936,1023.7726479974841,3,998.874151674727
1736211600000,1025.5545402432099,1024.853474864375,3,998.8212369824315
1736215200000,1025.4865219983778,1023.1650321124292,3,998.8212369824315
1736218800000,1023.1876883443564,1022.9502209786988,3,998.8212369824315
1736222400000,1023.6493428239804,1022.2013766989417,3,998.8212369824315
1736226000000,1022.3986419267954,1022.2801733034511,3,998.8212369824315
1736229600000,1023.8160991605758,1021.6501737447442,3,998.8212369824315
1736233200000,1025.3097948775446,1023.1866448311993,3,998.8212369824315
1736236800000,1023.7659896488829,1023.1541893503286,3,998.8212369824315
1736240400000,1024.8914299771093,1023.0912785943025,3,998.7711851620612
1736244000000,1023.4921274360612,1022.1290701291439,3,998.7711851620612
1736247600000,1022.7265597905259,1021.3964328191258,3,998.7711851620612
1736251200000,1018.0593881559812,1015.6632567925268,3,998.7711851620612
1736254800000,1017.2556325920375,1016.3719739210559,3,998.7711851620612
1736258400000,1017.721733346556,1016.6261681039174,3,998.7711851620612
1736262000000,1011.5494129248964,1008.3433794261983,2,996.842934405889
1736265600000,1003.0859098280254,999.6282037863741,0,1003.0859098280254
1736269200000,1003.0859098280254,1003.0859098280254,0,1003.0859098280254
1736272800000,1003.0859098280254,1003.0859098280254,0,1003.0859098280254
1736276400000,1003.0859098280254,1003.0859098280254,0,1003.0859098280254
1736280000000,1003.0859098280254,1003.0859098280254,0,1003.0859098280254
